# platform=macos kernel=darwin host=gyeongjinui-MacBookAir-3.local device=unknown git_commit=40af12c sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf,noise_floor,ref_peak,noise_ratio,sync_lost,beat_missed
517,1920,0,0.1,18.833,17.220,1.613,0.010,0.045,0.214,0.033,1.311,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000203,0.065747,0.003093,0,0
518,2880,0,0.1,21.910,20.441,1.469,0.010,0.047,0.274,0.045,1.091,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000203,0.065747,0.003093,0,0
519,1920,0,0.1,14.123,12.758,1.365,0.007,0.040,0.079,0.031,1.207,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000203,0.065747,0.003093,0,0
520,1920,0,0.1,17.129,15.775,1.354,0.007,0.045,0.027,0.034,1.240,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000203,0.065747,0.003093,0,0
521,1920,0,0.1,20.258,18.580,1.678,0.008,0.130,0.192,0.092,1.256,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000215,0.066856,0.003212,0,0
522,960,0,0.0,11.623,10.236,1.387,0.007,0.025,0.100,0.019,1.235,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000215,0.066856,0.003212,0,0
523,2880,0,0.1,27.635,20.934,6.701,0.011,0.049,0.283,4.013,2.345,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000215,0.066856,0.003212,0,0
524,1920,0,0.1,21.162,19.502,1.660,0.007,0.043,0.194,0.026,1.389,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000199,0.066856,0.002981,0,0
525,960,0,0.0,12.430,11.125,1.305,0.004,0.030,0.097,0.011,1.163,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000196,0.066856,0.002933,0,0
526,1920,0,0.1,15.214,13.914,1.300,0.007,0.039,0.045,0.023,1.186,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000194,0.066856,0.002902,0,0
527,1920,0,0.1,17.594,16.140,1.454,0.007,0.132,0.054,0.082,1.179,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000196,0.066856,0.002933,0,0
528,2880,0,0.1,27.864,26.270,1.594,0.010,0.049,0.296,0.033,1.206,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000214,0.066856,0.003201,0,0
529,1920,0,0.1,21.020,19.546,1.474,0.007,0.042,0.196,0.023,1.205,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000213,0.066856,0.003192,0,0
530,960,0,0.0,12.337,10.996,1.341,0.004,0.027,0.100,0.012,1.198,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000207,0.066856,0.003096,0,0
531,1920,0,0.1,15.519,14.037,1.482,0.007,0.042,0.196,0.022,1.215,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000205,0.066856,0.003068,0,0
532,1920,0,0.1,18.433,17.043,1.390,0.007,0.043,0.088,0.022,1.229,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000205,0.066856,0.003068,0,0
533,1920,0,0.1,20.388,19.086,1.302,0.007,0.040,0.026,0.023,1.206,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000205,0.066856,0.003068,0,0
534,960,0,0.0,11.822,10.339,1.483,0.003,0.118,0.083,0.066,1.213,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000213,0.066507,0.003209,0,0
535,2880,0,0.1,22.529,20.904,1.625,0.010,0.052,0.291,0.033,1.238,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000216,0.066507,0.003252,0,0
536,1920,0,0.1,16.369,14.866,1.503,0.007,0.039,0.188,0.022,1.246,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000217,0.066507,0.003257,0,0
537,2880,0,0.1,24.145,22.522,1.623,0.010,0.050,0.289,0.033,1.241,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000195,0.066507,0.002929,0,0
538,1920,0,0.1,16.945,15.590,1.355,0.007,0.039,0.046,0.022,1.239,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000195,0.066507,0.002929,0,0
539,1920,0,0.1,20.359,18.814,1.545,0.007,0.140,0.054,0.099,1.245,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000197,0.066507,0.002959,0,0
540,960,0,0.0,11.687,10.350,1.337,0.004,0.026,0.098,0.011,1.198,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000209,0.066507,0.003148,0,0
541,2880,0,0.1,22.437,20.816,1.621,0.011,0.049,0.289,0.034,1.237,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000214,0.066507,0.003219,0,0
542,1920,0,0.1,14.935,13.389,1.546,0.007,0.044,0.197,0.022,1.275,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000214,0.066507,0.003219,0,0
543,1920,0,0.1,18.611,17.137,1.474,0.007,0.040,0.198,0.023,1.206,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000207,0.066507,0.003112,0,0
544,2880,0,0.1,21.544,20.137,1.407,0.010,0.050,0.101,0.037,1.208,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000201,0.066507,0.003024,0,0
545,1920,0,0.1,13.994,12.427,1.567,0.007,0.135,0.097,0.080,1.247,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000201,0.066507,0.003024,0,0
546,2880,0,0.1,25.111,23.444,1.667,0.011,0.048,0.283,0.037,1.287,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000204,0.066507,0.003069,0,0
547,1920,0,0.1,17.433,15.899,1.534,0.007,0.042,0.192,0.023,1.270,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000204,0.066507,0.003072,0,0
548,1920,0,0.1,20.142,18.585,1.557,0.007,0.044,0.196,0.030,1.280,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000191,0.066507,0.002872,0,0
549,960,0,0.0,11.541,10.125,1.416,0.011,0.028,0.092,0.012,1.273,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000185,0.066507,0.002780,0,0
550,1920,0,0.1,14.378,12.965,1.413,0.007,0.040,0.047,0.023,1.295,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000185,0.066507,0.002780,0,0
551,1920,0,0.1,16.375,14.776,1.599,0.007,0.137,0.064,0.100,1.290,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000185,0.065266,0.002842,0,0
552,2880,0,0.1,27.304,25.657,1.647,0.011,0.051,0.275,0.034,1.276,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000195,0.065266,0.002993,0,0
553,1920,0,0.1,19.267,17.694,1.573,0.007,0.039,0.192,0.023,1.312,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000199,0.065266,0.003051,0,0
554,2880,0,0.1,22.800,21.110,1.690,0.011,0.054,0.283,0.033,1.309,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000201,0.065266,0.003083,0,0
555,1920,0,0.1,14.698,13.234,1.464,0.007,0.045,0.077,0.022,1.312,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000201,0.065266,0.003083,0,0
556,1920,0,0.1,17.094,15.697,1.397,0.006,0.045,0.026,0.023,1.295,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000201,0.065266,0.003083,0,0
557,1920,0,0.1,19.522,17.862,1.660,0.007,0.130,0.163,0.077,1.282,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000204,0.064577,0.003164,0,0
558,2880,0,0.1,29.875,28.182,1.693,0.010,0.049,0.267,0.033,1.333,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000208,0.064577,0.003226,0,0
559,2880,0,0.1,22.352,20.647,1.705,0.011,0.053,0.272,0.036,1.333,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000202,0.064577,0.003127,0,0
560,1920,0,0.1,18.010,16.525,1.485,0.007,0.044,0.118,0.023,1.293,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000195,0.064577,0.003013,0,0
561,1920,0,0.1,20.584,19.136,1.448,0.007,0.043,0.027,0.022,1.349,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000195,0.064577,0.003013,0,0
562,960,0,0.0,12.147,10.569,1.578,0.003,0.122,0.049,0.067,1.336,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000198,0.064213,0.003077,0,0
563,2880,0,0.1,21.813,20.081,1.732,0.011,0.048,0.283,0.032,1.356,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000222,0.064213,0.003461,0,0
564,1920,0,0.1,13.995,12.384,1.611,0.010,0.039,0.174,0.026,1.360,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000217,0.064213,0.003380,0,0
565,1920,0,0.1,16.556,14.949,1.607,0.007,0.040,0.186,0.023,1.351,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000218,0.064213,0.003402,0,0
566,1920,0,0.1,19.237,17.620,1.617,0.008,0.041,0.158,0.027,1.382,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000218,0.064213,0.003390,0,0
567,1920,0,0.1,20.917,19.446,1.471,0.007,0.044,0.027,0.026,1.367,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000218,0.064213,0.003390,0,0
568,960,0,0.0,12.284,10.862,1.422,0.004,0.029,0.012,0.011,1.366,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000218,0.064213,0.003390,0,0
569,1920,0,0.1,14.097,12.341,1.756,0.007,0.139,0.167,0.083,1.360,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000230,0.063114,0.003645,0,0
570,2880,0,0.1,25.777,23.923,1.854,0.011,0.052,0.283,0.036,1.472,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000232,0.063114,0.003678,0,0
571,1920,0,0.1,18.960,17.205,1.755,0.007,0.044,0.188,0.024,1.492,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000218,0.063114,0.003449,0,0
572,2880,0,0.1,21.824,20.085,1.739,0.011,0.053,0.216,0.036,1.422,100.0,95952.0,960.0,45.8,96047.8,2097.0,0.000200,0.063114,0.003170,0,0
573,1920,0,0.1,13.458,12.059,1.399,0.006,0.041,0.026,0.023,1.302,99.9,95904.1,960.0,45.8,96047.8,2097.0,0.000200,0.063114,0.003170,0,0
574,1920,0,0.1,15.296,13.574,1.722,0.007,0.133,0.135,0.089,1.357,99.9,95904.1,960.0,45.8,96047.8,2097.0,0.000206,0.062534,0.003295,0,0
575,2880,0,0.1,25.250,23.548,1.702,0.011,0.050,0.266,0.034,1.341,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000206,0.062534,0.003295,0,0
576,1920,0,0.1,17.024,15.367,1.657,0.007,0.040,0.179,0.023,1.408,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000205,0.062534,0.003273,0,0
577,1920,0,0.1,18.934,17.265,1.669,0.007,0.044,0.185,0.022,1.409,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000208,0.062534,0.003330,0,0
578,1920,0,0.1,20.317,18.812,1.505,0.012,0.041,0.073,0.022,1.357,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000212,0.062534,0.003382,0,0
579,960,0,0.0,11.703,10.306,1.397,0.003,0.029,0.012,0.011,1.342,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000212,0.062534,0.003382,0,0
580,1920,0,0.1,14.191,12.555,1.636,0.007,0.131,0.086,0.073,1.337,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000223,0.062534,0.003567,0,0
581,2880,0,0.1,22.934,21.202,1.732,0.011,0.049,0.263,0.034,1.375,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000223,0.062534,0.003567,0,0
582,1920,0,0.1,16.737,15.044,1.693,0.007,0.044,0.184,0.023,1.435,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000213,0.062534,0.003400,0,0
583,1920,0,0.1,18.498,16.860,1.638,0.007,0.040,0.186,0.024,1.380,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000200,0.062534,0.003200,0,0
584,2880,0,0.1,22.863,21.087,1.776,0.010,0.052,0.141,0.035,1.537,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000190,0.062534,0.003035,0,0
585,1920,0,0.1,14.105,12.330,1.775,0.007,0.146,0.052,0.095,1.474,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000190,0.061616,0.003080,0,0
586,2880,0,0.1,24.106,22.271,1.835,0.011,0.050,0.268,0.033,1.473,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000202,0.061616,0.003284,0,0
587,1920,0,0.1,15.869,14.159,1.710,0.007,0.040,0.186,0.022,1.455,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000203,0.061616,0.003287,0,0
588,1920,0,0.1,18.071,16.350,1.721,0.007,0.045,0.185,0.026,1.458,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000205,0.061616,0.003322,0,0
589,1920,0,0.1,20.971,19.278,1.693,0.007,0.044,0.162,0.022,1.457,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000209,0.061616,0.003394,0,0
590,960,0,0.0,12.405,10.922,1.483,0.003,0.029,0.013,0.011,1.427,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000209,0.061616,0.003394,0,0
591,1920,0,0.1,13.717,12.139,1.578,0.008,0.045,0.026,0.023,1.476,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000209,0.061616,0.003394,0,0
592,1920,0,0.1,15.279,13.435,1.844,0.007,0.139,0.168,0.080,1.450,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000226,0.062534,0.003611,0,0
593,2880,0,0.1,25.416,23.551,1.865,0.011,0.049,0.269,0.037,1.497,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000227,0.062534,0.003637,0,0
594,1920,0,0.1,17.798,16.049,1.749,0.007,0.040,0.186,0.023,1.493,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000212,0.062534,0.003393,0,0
595,1920,0,0.1,20.470,18.732,1.738,0.007,0.045,0.171,0.023,1.492,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000201,0.062534,0.003222,0,0
596,960,0,0.0,12.004,10.448,1.556,0.003,0.034,0.026,0.012,1.481,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000202,0.062534,0.003225,0,0
597,1920,0,0.1,15.078,13.476,1.602,0.007,0.041,0.026,0.023,1.505,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000202,0.062534,0.003225,0,0
598,1920,0,0.1,16.987,15.162,1.825,0.007,0.137,0.127,0.088,1.465,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000216,0.062534,0.003447,0,0
599,2880,0,0.1,26.795,24.962,1.833,0.011,0.050,0.244,0.034,1.494,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000225,0.062534,0.003600,0,0
600,1920,0,0.1,18.351,16.602,1.749,0.007,0.044,0.170,0.023,1.505,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000225,0.062534,0.003598,0,0
601,1920,0,0.1,20.519,18.761,1.758,0.007,0.041,0.172,0.026,1.512,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000227,0.062534,0.003626,0,0
602,960,0,0.0,12.090,10.488,1.602,0.003,0.030,0.063,0.011,1.495,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000227,0.062534,0.003637,0,0
603,1920,0,0.1,14.102,12.473,1.629,0.007,0.043,0.026,0.023,1.530,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000227,0.062534,0.003637,0,0
604,1920,0,0.1,15.414,13.592,1.822,0.007,0.144,0.088,0.075,1.507,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000236,0.061609,0.003833,0,0
605,2880,0,0.1,25.564,23.743,1.821,0.011,0.049,0.247,0.032,1.480,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000238,0.061609,0.003860,0,0
606,1920,0,0.1,19.764,17.979,1.785,0.006,0.041,0.171,0.027,1.539,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000233,0.061609,0.003783,0,0
607,1920,0,0.1,21.797,20.021,1.776,0.007,0.044,0.173,0.022,1.528,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000219,0.061609,0.003561,0,0
608,960,0,0.0,13.502,11.830,1.672,0.004,0.030,0.093,0.014,1.530,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000211,0.061609,0.003427,0,0
609,1920,0,0.1,16.361,14.658,1.703,0.007,0.043,0.037,0.023,1.592,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000211,0.061609,0.003427,0,0
610,1920,0,0.1,17.692,15.851,1.841,0.006,0.145,0.060,0.080,1.548,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000212,0.061609,0.003434,0,0
611,2880,0,0.1,27.835,25.855,1.980,0.010,0.050,0.305,0.036,1.577,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000226,0.061609,0.003664,0,0
612,1920,0,0.1,19.753,17.975,1.778,0.007,0.046,0.205,0.022,1.498,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000229,0.061609,0.003720,0,0
613,2880,0,0.1,23.765,21.800,1.965,0.010,0.050,0.303,0.037,1.564,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000233,0.061609,0.003775,0,0
614,1920,0,0.1,15.951,14.216,1.735,0.007,0.043,0.078,0.022,1.583,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000236,0.061609,0.003833,0,0
615,1920,0,0.1,19.110,17.514,1.596,0.007,0.041,0.027,0.022,1.498,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000236,0.061609,0.003833,0,0
616,1920,0,0.1,21.674,19.690,1.984,0.007,0.146,0.189,0.080,1.561,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000248,0.060971,0.004070,0,0
617,960,0,0.0,13.379,11.664,1.715,0.004,0.029,0.098,0.011,1.573,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000249,0.060971,0.004084,0,0
618,2880,0,0.1,25.867,23.885,1.982,0.010,0.052,0.296,0.033,1.590,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000249,0.060971,0.004084,0,0
619,1920,0,0.1,19.248,17.387,1.861,0.007,0.046,0.202,0.026,1.580,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000223,0.060971,0.003664,0,0
620,2880,0,0.1,23.070,21.263,1.807,0.011,0.055,0.149,0.033,1.559,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000208,0.060971,0.003419,0,0
621,1920,0,0.1,15.647,13.742,1.905,0.006,0.143,0.066,0.092,1.595,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000212,0.060810,0.003491,0,0
622,2880,0,0.1,27.444,25.426,2.018,0.011,0.053,0.304,0.032,1.617,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000237,0.060810,0.003893,0,0
623,1920,0,0.1,20.226,18.378,1.848,0.007,0.045,0.199,0.026,1.571,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000237,0.060810,0.003892,0,0
624,960,0,0.0,11.926,10.198,1.728,0.003,0.033,0.099,0.011,1.582,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000228,0.060810,0.003744,0,0
625,1920,0,0.1,15.199,13.336,1.863,0.007,0.044,0.202,0.022,1.587,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000228,0.060810,0.003744,0,0
626,1920,0,0.1,18.118,16.332,1.786,0.007,0.047,0.090,0.023,1.618,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000237,0.060810,0.003892,0,0
627,2880,0,0.1,22.154,20.169,1.985,0.010,0.155,0.113,0.092,1.615,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000246,0.060716,0.004050,0,0
628,2880,0,0.1,23.166,21.181,1.985,0.010,0.050,0.300,0.033,1.592,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000246,0.060716,0.004050,0,0
629,1920,0,0.1,18.762,16.848,1.914,0.007,0.046,0.202,0.026,1.633,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000237,0.060716,0.003911,0,0
630,2880,0,0.1,22.500,20.460,2.040,0.011,0.051,0.308,0.034,1.635,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000199,0.060716,0.003284,0,0
631,1920,0,0.1,16.270,14.515,1.755,0.007,0.047,0.048,0.022,1.630,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000200,0.060716,0.003296,0,0
632,1920,0,0.1,19.337,17.401,1.936,0.007,0.148,0.066,0.089,1.625,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000203,0.060500,0.003362,0,0
633,2880,0,0.1,31.698,29.605,2.093,0.011,0.050,0.308,0.035,1.688,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000212,0.060500,0.003507,0,0
634,960,0,0.0,23.413,21.675,1.738,0.003,0.030,0.108,0.011,1.585,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000212,0.060500,0.003500,0,0
635,1920,0,0.1,15.473,13.568,1.905,0.007,0.041,0.208,0.022,1.627,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000211,0.060500,0.003485,0,0
636,1920,0,0.1,18.462,16.596,1.866,0.007,0.043,0.195,0.022,1.598,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000212,0.060500,0.003512,0,0
637,1920,0,0.1,20.383,18.615,1.768,0.007,0.043,0.083,0.022,1.613,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000212,0.060500,0.003512,0,0
638,960,0,0.0,12.003,10.339,1.664,0.003,0.031,0.013,0.011,1.605,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000212,0.060500,0.003512,0,0
639,1920,0,0.1,14.587,12.701,1.886,0.007,0.141,0.094,0.089,1.554,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000233,0.060551,0.003853,0,0
640,2880,0,0.1,22.940,20.993,1.947,0.011,0.052,0.280,0.032,1.572,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000236,0.060551,0.003890,0,0
641,1920,0,0.1,13.811,11.994,1.817,0.007,0.041,0.182,0.022,1.565,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000233,0.060551,0.003853,0,0
642,1920,0,0.1,14.830,13.000,1.830,0.006,0.042,0.188,0.022,1.570,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000211,0.060551,0.003479,0,0
643,1920,0,0.1,16.959,15.184,1.775,0.007,0.041,0.120,0.022,1.585,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000208,0.060551,0.003432,0,0
644,1920,0,0.1,18.396,16.680,1.716,0.007,0.041,0.026,0.022,1.619,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000208,0.060551,0.003432,0,0
645,1920,0,0.1,19.071,17.129,1.942,0.007,0.141,0.128,0.090,1.575,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000217,0.060810,0.003574,0,0
646,2880,0,0.1,27.292,25.341,1.951,0.010,0.053,0.270,0.032,1.585,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000219,0.060810,0.003595,0,0
647,1920,0,0.1,19.647,17.810,1.837,0.007,0.042,0.178,0.022,1.588,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000221,0.060810,0.003632,0,0
648,2880,0,0.1,22.520,20.584,1.936,0.010,0.052,0.245,0.032,1.595,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000230,0.060810,0.003777,0,0
649,1920,0,0.1,15.071,13.371,1.700,0.007,0.042,0.025,0.022,1.603,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000230,0.060810,0.003777,0,0
650,1920,0,0.1,17.190,15.272,1.918,0.007,0.143,0.088,0.080,1.599,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000234,0.060810,0.003851,0,0
651,2880,0,0.1,26.846,24.870,1.976,0.010,0.051,0.264,0.033,1.618,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000234,0.060810,0.003851,0,0
652,1920,0,0.1,21.817,19.929,1.888,0.007,0.044,0.178,0.022,1.637,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000231,0.060810,0.003793,0,0
653,960,0,0.0,13.551,11.787,1.764,0.003,0.030,0.091,0.010,1.630,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000221,0.060810,0.003632,0,0
654,1920,0,0.1,16.754,14.845,1.909,0.008,0.042,0.187,0.026,1.646,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000207,0.060810,0.003402,0,0
655,1920,0,0.1,19.919,18.170,1.749,0.007,0.042,0.035,0.033,1.632,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000207,0.060810,0.003402,0,0
656,1920,0,0.1,21.938,19.985,1.953,0.007,0.145,0.061,0.111,1.629,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000208,0.060810,0.003420,0,0
657,960,0,0.0,13.724,11.960,1.764,0.004,0.030,0.091,0.015,1.624,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000217,0.060810,0.003568,0,0
658,2880,0,0.1,23.786,21.758,2.028,0.010,0.052,0.269,0.043,1.654,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000219,0.060810,0.003606,0,0
659,1920,0,0.1,16.081,14.187,1.894,0.007,0.041,0.187,0.025,1.634,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000219,0.060810,0.003606,0,0
660,1920,0,0.1,20.602,18.696,1.906,0.007,0.044,0.190,0.022,1.643,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000226,0.060810,0.003708,0,0
661,960,0,0.0,12.331,10.592,1.739,0.003,0.030,0.062,0.010,1.634,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000231,0.060810,0.003793,0,0
662,1920,0,0.1,14.247,12.501,1.746,0.007,0.041,0.026,0.025,1.645,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000231,0.060810,0.003793,0,0
663,1920,0,0.1,17.005,15.038,1.967,0.007,0.143,0.093,0.081,1.643,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000231,0.060810,0.003798,0,0
664,2880,0,0.1,30.486,28.060,2.426,0.011,0.054,0.327,0.047,1.986,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000237,0.060810,0.003899,0,0
665,960,0,0.0,22.611,20.473,2.138,0.004,0.035,0.113,0.014,1.972,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000237,0.060810,0.003899,0,0
666,1920,0,0.1,16.908,14.876,2.032,0.007,0.043,0.200,0.028,1.752,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000217,0.060810,0.003567,0,0
667,1920,0,0.1,21.918,19.887,2.031,0.007,0.043,0.198,0.023,1.759,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000191,0.060810,0.003147,0,0
668,960,0,0.0,13.726,11.911,1.815,0.003,0.031,0.030,0.012,1.738,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000192,0.060810,0.003151,0,0
669,1920,0,0.1,18.851,16.768,2.083,0.008,0.044,0.027,0.023,1.981,99.9,95904.1,960.0,46.8,96094.7,2051.0,0.000192,0.060810,0.003151,0,0
670,2880,0,0.1,23.378,20.776,2.602,0.014,0.183,0.265,0.112,2.027,100.0,96000.0,960.0,46.8,96094.7,2051.0,0.000214,0.060810,0.003515,0,0
671,2880,0,0.1,27.122,24.956,2.166,0.011,0.052,0.288,0.040,1.774,100.0,96000.0,960.0,47.7,95856.9,2010.0,0.000214,0.060810,0.003515,0,0
