# platform=macos kernel=darwin host=gyeongjinui-MacBookAir-3.local device=unknown git_commit=40af12c sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf,noise_floor,ref_peak,noise_ratio,sync_lost,beat_missed
1016,4800,0,0.2,47.410,44.582,2.828,0.017,0.570,0.381,0.054,1.806,100.0,95952.0,960.0,23.7,96094.7,4060.0,0.003440,0.062580,0.054970,0,0
1017,3840,0,0.1,41.690,39.633,2.057,0.013,0.113,0.051,0.042,1.838,100.0,95952.0,960.0,23.7,96094.7,4060.0,0.003440,0.062580,0.054970,0,0
1018,960,0,0.0,33.586,31.677,1.909,0.004,0.085,0.013,0.011,1.796,100.0,95952.0,960.0,23.7,96094.7,4060.0,0.003440,0.062580,0.054970,0,0
1019,3840,0,0.1,36.784,34.163,2.621,0.013,0.491,0.194,0.106,1.817,100.0,95952.0,960.0,23.7,96094.7,4060.0,0.003440,0.063810,0.053910,0,0
1020,5760,0,0.2,54.770,52.398,2.372,0.021,0.214,0.135,0.067,1.933,100.0,95952.0,960.0,23.7,96094.7,4060.0,0.003440,0.063810,0.053910,0,0
1021,3840,0,0.1,42.189,40.009,2.180,0.014,0.125,0.053,0.046,1.941,100.0,95952.0,960.0,23.7,96094.7,4060.0,0.003440,0.063810,0.053910,0,0
1022,960,0,0.0,34.340,32.182,2.158,0.004,0.090,0.055,0.089,1.920,100.0,95952.0,960.0,23.7,96094.7,4060.0,0.003440,0.062580,0.054970,0,0
1023,4800,0,0.2,53.019,49.898,3.121,0.017,0.662,0.370,0.056,2.013,100.0,95952.0,960.0,23.7,96094.7,4060.0,0.003440,0.062580,0.054970,0,0
1024,960,0,0.0,45.112,42.989,2.123,0.004,0.089,0.013,0.015,2.002,100.0,95952.0,960.0,23.7,96094.7,4060.0,0.003440,0.062580,0.054970,0,0
1025,4800,0,0.2,43.398,41.784,1.614,0.018,0.206,0.091,0.056,1.243,100.0,95952.0,960.0,23.7,96094.7,4060.0,0.003440,0.062580,0.054970,0,0
1026,3840,0,0.1,37.703,35.775,1.928,0.014,0.521,0.288,0.121,0.983,100.2,96239.4,960.0,23.7,96094.7,4060.0,0.003430,0.062580,0.054809,0,0
1027,5760,0,0.2,52.782,51.318,1.464,0.021,0.210,0.201,0.065,0.966,100.2,96239.4,960.0,23.7,96094.7,4060.0,0.003432,0.062580,0.054846,0,0
1028,3840,0,0.1,38.572,37.187,1.385,0.014,0.123,0.097,0.117,1.033,100.2,96239.4,960.0,23.7,96094.7,4060.0,0.003430,0.063314,0.054174,0,0
1029,5760,0,0.2,56.222,54.125,2.097,0.024,0.635,0.301,0.068,1.069,100.2,96239.4,960.0,23.7,96094.7,4060.0,0.003421,0.063314,0.054025,0,0
1030,4800,0,0.2,41.932,40.448,1.484,0.017,0.213,0.152,0.055,1.047,100.2,96239.4,960.0,23.7,96094.7,4060.0,0.003406,0.063314,0.053799,0,0
1031,3840,0,0.1,37.710,35.765,1.945,0.014,0.522,0.284,0.110,1.015,100.2,96239.4,960.0,23.7,96094.7,4060.0,0.003441,0.062880,0.054721,0,0
1032,5760,0,0.2,52.921,51.288,1.633,0.020,0.222,0.284,0.066,1.040,100.2,96239.4,960.0,23.7,96094.7,4060.0,0.003441,0.062880,0.054721,0,0
1033,3840,0,0.1,36.766,35.293,1.473,0.013,0.125,0.102,0.117,1.115,100.2,96239.4,960.0,26.9,96047.8,3573.0,0.003473,0.063472,0.054718,0,0
1034,5760,0,0.2,51.839,49.770,2.069,0.021,0.632,0.278,0.065,1.073,100.2,96239.4,960.0,26.9,96047.8,3573.0,0.003441,0.063472,0.054211,0,0
1035,3840,0,0.1,38.127,36.780,1.347,0.014,0.123,0.055,0.047,1.108,100.2,96239.4,960.0,26.9,96047.8,3573.0,0.003441,0.063472,0.054211,0,0
1036,3840,0,0.1,41.891,39.899,1.992,0.017,0.537,0.213,0.117,1.107,100.2,96239.4,960.0,26.9,96047.8,3573.0,0.003406,0.064312,0.052964,0,0
1037,960,0,0.0,33.160,31.863,1.297,0.003,0.094,0.085,0.011,1.103,100.2,96239.4,960.0,26.9,96047.8,3573.0,0.003441,0.064312,0.053503,0,0
1038,4800,0,0.2,47.215,45.682,1.533,0.017,0.210,0.116,0.058,1.132,100.2,96239.4,960.0,26.9,96047.8,3573.0,0.003453,0.064312,0.053689,0,0
1039,3840,0,0.1,39.826,38.446,1.380,0.014,0.127,0.063,0.047,1.129,100.2,96239.4,960.0,26.9,96047.8,3573.0,0.003473,0.064312,0.054004,0,0
1040,4800,0,0.2,42.973,40.633,2.340,0.022,0.633,0.417,0.132,1.135,100.2,96239.4,960.0,26.9,96047.8,3573.0,0.003517,0.064808,0.054261,0,0
1041,4800,0,0.2,46.110,44.527,1.583,0.017,0.213,0.155,0.059,1.138,100.2,96239.4,960.0,26.9,96047.8,3573.0,0.003517,0.064808,0.054261,0,0
1042,3840,0,0.1,38.287,36.788,1.499,0.014,0.121,0.122,0.112,1.130,100.2,96239.4,960.0,26.9,96047.8,3573.0,0.003521,0.064312,0.054746,0,0
1043,5760,0,0.2,52.659,50.448,2.211,0.021,0.639,0.301,0.067,1.183,100.2,96239.4,960.0,26.9,96047.8,3573.0,0.003545,0.064312,0.055116,0,0
1044,3840,0,0.1,34.974,33.531,1.443,0.013,0.130,0.088,0.043,1.169,100.2,96239.4,960.0,26.9,96047.8,3573.0,0.003536,0.064312,0.054989,0,0
1045,3840,0,0.1,38.050,35.895,2.155,0.017,0.548,0.274,0.112,1.203,100.2,96239.4,960.0,26.9,96047.8,3573.0,0.003591,0.065719,0.054645,0,0
1046,5760,0,0.2,56.390,53.831,2.559,0.021,0.232,0.344,0.757,1.205,100.2,96239.4,960.0,26.9,96047.8,3573.0,0.003545,0.065719,0.053936,0,0
1047,3840,0,0.1,39.537,38.083,1.454,0.014,0.127,0.055,0.044,1.214,100.2,96239.4,960.0,26.9,96047.8,3573.0,0.003545,0.065719,0.053936,0,0
1048,4800,0,0.2,44.244,41.947,2.297,0.018,0.646,0.291,0.128,1.214,100.2,96239.4,960.0,26.9,96047.8,3573.0,0.003562,0.065719,0.054195,0,0
1049,4800,0,0.2,49.797,48.161,1.636,0.018,0.209,0.185,0.055,1.168,100.2,96239.4,960.0,26.9,96047.8,3573.0,0.003536,0.065719,0.053812,0,0
1050,4800,0,0.2,45.364,43.067,2.297,0.018,0.647,0.269,0.135,1.228,100.2,96239.4,960.0,26.9,96047.8,3573.0,0.003591,0.065719,0.054645,0,0
1051,4800,0,0.2,50.519,48.637,1.882,0.018,0.208,0.367,0.055,1.233,100.2,96239.4,960.0,26.9,96047.8,3573.0,0.003531,0.065719,0.053736,0,0
1052,960,0,0.0,41.834,40.500,1.334,0.003,0.097,0.012,0.011,1.210,100.2,96239.4,960.0,26.9,96047.8,3573.0,0.003531,0.065719,0.053736,0,0
1053,3840,0,0.1,35.255,33.715,1.540,0.014,0.133,0.055,0.047,1.290,100.2,96239.4,960.0,26.9,96047.8,3573.0,0.003531,0.065719,0.053736,0,0
1054,3840,0,0.1,39.341,37.022,2.319,0.013,0.562,0.341,0.119,1.283,100.2,96239.4,960.0,26.9,96047.8,3573.0,0.003562,0.065719,0.054195,0,0
1055,5760,0,0.2,54.542,52.668,1.874,0.025,0.245,0.177,0.075,1.351,100.2,96239.4,960.0,26.9,96047.8,3573.0,0.003530,0.065719,0.053717,0,0
1056,3840,0,0.1,39.497,37.385,2.112,0.014,0.562,0.179,0.114,1.243,100.2,96239.4,960.0,26.9,96047.8,3573.0,0.003525,0.064312,0.054808,0,0
1057,5760,0,0.2,53.443,51.514,1.929,0.021,0.228,0.281,0.073,1.325,100.2,96239.4,960.0,26.9,96047.8,3573.0,0.003525,0.064312,0.054808,0,0
1058,3840,0,0.1,41.132,39.578,1.554,0.014,0.124,0.052,0.047,1.316,100.2,96239.4,960.0,26.9,96047.8,3573.0,0.003525,0.064312,0.054808,0,0
1059,960,0,0.0,32.546,31.122,1.424,0.003,0.096,0.016,0.011,1.298,100.2,96239.4,960.0,26.9,96047.8,3573.0,0.003525,0.064312,0.054808,0,0
1060,3840,0,0.1,36.325,33.967,2.358,0.014,0.537,0.354,0.118,1.335,100.2,96239.4,960.0,26.9,96047.8,3573.0,0.003486,0.063472,0.054928,0,0
1061,4800,0,0.2,51.409,49.725,1.684,0.018,0.215,0.063,0.058,1.329,100.2,96239.4,960.0,26.9,96047.8,3573.0,0.003486,0.063472,0.054928,0,0
1062,960,0,0.0,42.826,41.391,1.435,0.004,0.098,0.013,0.011,1.309,100.2,96239.4,960.0,26.9,96047.8,3573.0,0.003486,0.063472,0.054928,0,0
1063,3840,0,0.1,35.908,33.806,2.102,0.014,0.543,0.166,0.114,1.265,100.2,96239.4,960.0,26.9,96047.8,3573.0,0.003486,0.063472,0.054928,0,0
1064,4800,0,0.2,50.900,49.062,1.838,0.017,0.231,0.160,0.055,1.375,100.2,96239.4,960.0,26.9,96047.8,3573.0,0.003475,0.063472,0.054750,0,0
1065,960,0,0.0,42.377,40.887,1.490,0.004,0.103,0.034,0.011,1.338,100.2,96239.4,960.0,26.9,96047.8,3573.0,0.003449,0.063472,0.054333,0,0
1066,3840,0,0.1,37.069,35.446,1.623,0.014,0.130,0.055,0.044,1.380,100.2,96239.4,960.0,26.9,96047.8,3573.0,0.003449,0.063472,0.054333,0,0
1067,4800,0,0.2,43.179,40.772,2.407,0.018,0.655,0.298,0.129,1.306,100.2,96239.4,960.0,26.9,96047.8,3573.0,0.003482,0.063025,0.055244,0,0
1068,4800,0,0.2,47.892,46.180,1.712,0.018,0.214,0.116,0.054,1.309,100.2,96239.4,960.0,26.9,96047.8,3573.0,0.003490,0.063025,0.055377,0,0
1069,3840,0,0.1,40.703,38.998,1.705,0.014,0.129,0.093,0.113,1.355,100.2,96239.4,960.0,26.9,96047.8,3573.0,0.003490,0.063025,0.055377,0,0
1070,960,0,0.0,32.717,30.687,2.030,0.004,0.542,0.090,0.011,1.383,100.2,96239.4,960.0,26.9,96047.8,3573.0,0.003437,0.063025,0.054531,0,0
1071,960,0,0.0,14.572,12.971,1.601,0.004,0.099,0.091,0.015,1.392,100.2,96239.4,960.0,26.9,96047.8,3573.0,0.003475,0.063025,0.055139,0,0
1072,3840,0,0.1,49.474,47.719,1.755,0.014,0.125,0.147,0.047,1.422,100.2,96239.4,960.0,26.9,96047.8,3573.0,0.003435,0.063025,0.054503,0,0
1073,4800,0,0.2,47.464,45.681,1.783,0.017,0.226,0.080,0.054,1.405,100.2,96239.4,960.0,26.9,96047.8,3573.0,0.003435,0.063025,0.054503,0,0
1074,4800,0,0.2,43.005,40.476,2.529,0.018,0.637,0.360,0.122,1.391,99.9,95904.1,960.0,26.9,96047.8,3573.0,0.003423,0.063025,0.054307,0,0
1075,4800,0,0.2,48.623,46.637,1.986,0.019,0.219,0.262,0.057,1.428,99.9,95904.1,960.0,26.9,96047.8,3573.0,0.003389,0.063025,0.053780,0,0
1076,4800,0,0.2,43.613,41.158,2.455,0.016,0.676,0.185,0.132,1.445,99.9,95904.1,960.0,26.9,96047.8,3573.0,0.003418,0.063025,0.054230,0,0
1077,4800,0,0.2,48.021,45.774,2.247,0.018,0.229,0.478,0.058,1.463,99.9,95904.1,960.0,26.9,96047.8,3573.0,0.003343,0.063025,0.053049,0,0
1078,4800,0,0.2,41.940,40.165,1.775,0.022,0.224,0.067,0.054,1.408,99.9,95904.1,960.0,26.9,96047.8,3573.0,0.003343,0.063025,0.053049,0,0
1079,3840,0,0.1,35.040,32.588,2.452,0.013,0.582,0.280,0.123,1.453,99.9,95904.1,960.0,26.9,96047.8,3573.0,0.003377,0.062782,0.053790,0,0
1080,4800,0,0.2,50.219,48.370,1.849,0.018,0.227,0.091,0.056,1.456,99.9,95904.1,960.0,26.9,96047.8,3573.0,0.003343,0.062782,0.053255,0,0
1081,960,0,0.0,41.731,40.204,1.527,0.004,0.098,0.012,0.012,1.401,99.9,95904.1,960.0,26.9,96047.8,3573.0,0.003343,0.062782,0.053255,0,0
1082,3840,0,0.1,34.878,33.059,1.819,0.013,0.130,0.098,0.109,1.468,99.9,95904.1,960.0,26.9,96047.8,3573.0,0.003305,0.062497,0.052888,0,0
1083,4800,0,0.2,48.998,46.586,2.412,0.025,0.660,0.232,0.054,1.441,99.9,95904.1,960.0,24.3,95813.0,3936.0,0.003377,0.062497,0.054035,0,0
1084,4800,0,0.2,47.885,46.053,1.832,0.018,0.223,0.068,0.056,1.467,99.9,95904.1,960.0,24.3,95813.0,3936.0,0.003377,0.062497,0.054035,0,0
1085,3840,0,0.1,40.393,38.119,2.274,0.014,0.549,0.191,0.108,1.411,99.9,95904.1,960.0,24.3,95813.0,3936.0,0.003352,0.062497,0.053637,0,0
1086,960,0,0.0,32.923,31.355,1.568,0.004,0.092,0.064,0.010,1.398,99.9,95904.1,960.0,24.3,95813.0,3936.0,0.003343,0.062497,0.053497,0,0
1087,960,0,0.0,13.865,12.343,1.522,0.003,0.096,0.014,0.011,1.398,99.9,95904.1,960.0,24.3,95813.0,3936.0,0.003343,0.062497,0.053497,0,0
1088,3840,0,0.1,45.399,43.723,1.676,0.014,0.122,0.081,0.043,1.416,99.9,95904.1,960.0,24.3,95813.0,3936.0,0.003305,0.062497,0.052888,0,0
1089,3840,0,0.1,36.421,34.741,1.680,0.014,0.124,0.066,0.043,1.433,99.9,95904.1,960.0,24.3,95813.0,3936.0,0.003329,0.062497,0.053274,0,0
1090,3840,0,0.1,38.035,35.616,2.419,0.014,0.559,0.306,0.118,1.421,99.9,95904.1,960.0,24.3,95813.0,3936.0,0.003329,0.062497,0.053274,0,0
1091,4800,0,0.2,48.886,46.926,1.960,0.016,0.217,0.235,0.054,1.438,99.9,95904.1,960.0,24.3,95813.0,3936.0,0.003257,0.062497,0.052112,0,0
1092,3840,0,0.1,39.389,37.706,1.683,0.013,0.126,0.059,0.042,1.443,99.9,95904.1,960.0,24.3,95813.0,3936.0,0.003257,0.062497,0.052112,0,0
1093,3840,0,0.1,40.397,37.926,2.471,0.014,0.556,0.331,0.119,1.451,99.9,95904.1,960.0,24.3,95813.0,3936.0,0.003330,0.062782,0.053037,0,0
1094,960,0,0.0,32.024,30.386,1.638,0.003,0.094,0.085,0.011,1.445,99.9,95904.1,960.0,24.3,95813.0,3936.0,0.003338,0.062782,0.053173,0,0
1095,960,0,0.0,13.401,11.697,1.704,0.003,0.097,0.079,0.011,1.514,99.9,95904.1,960.0,24.3,95813.0,3936.0,0.003325,0.062782,0.052962,0,0
1096,3840,0,0.1,44.454,42.788,1.666,0.015,0.123,0.050,0.042,1.436,99.9,95904.1,960.0,24.3,95813.0,3936.0,0.003325,0.062782,0.052962,0,0
1097,3840,0,0.1,35.014,32.711,2.303,0.013,0.555,0.161,0.109,1.465,99.9,95904.1,960.0,24.3,95813.0,3936.0,0.003343,0.062782,0.053255,0,0
1098,4800,0,0.2,44.830,42.904,1.926,0.016,0.217,0.161,0.054,1.477,99.9,95904.1,960.0,24.3,95813.0,3936.0,0.003352,0.062782,0.053393,0,0
1099,3840,0,0.1,39.981,38.212,1.769,0.014,0.126,0.089,0.043,1.497,99.9,95904.1,960.0,24.3,95813.0,3936.0,0.003352,0.062782,0.053393,0,0
1100,4800,0,0.2,44.262,41.649,2.613,0.017,0.664,0.294,0.122,1.515,99.9,95904.1,960.0,24.3,95813.0,3936.0,0.003375,0.062782,0.053760,0,0
1101,5760,0,0.2,52.621,50.406,2.215,0.021,0.238,0.140,0.067,1.744,99.9,95904.1,960.0,24.3,95813.0,3936.0,0.003372,0.062782,0.053712,0,0
1102,3840,0,0.1,40.171,38.220,1.951,0.014,0.133,0.095,0.116,1.593,99.9,95904.1,960.0,24.3,95813.0,3936.0,0.003375,0.062497,0.054005,0,0
1103,960,0,0.0,32.415,30.167,2.248,0.003,0.560,0.093,0.011,1.580,99.9,95904.1,960.0,24.3,95813.0,3936.0,0.003383,0.062497,0.054126,0,0
1104,960,0,0.0,15.711,13.906,1.805,0.004,0.103,0.095,0.011,1.592,99.9,95904.1,960.0,24.3,95813.0,3936.0,0.003354,0.062497,0.053664,0,0
1105,4800,0,0.2,55.848,53.537,2.311,0.017,0.242,0.139,0.069,1.842,99.9,95904.1,960.0,24.3,95813.0,3936.0,0.003403,0.062497,0.054447,0,0
1106,4800,0,0.2,43.502,41.509,1.993,0.017,0.232,0.066,0.056,1.621,99.9,95904.1,960.0,24.3,95813.0,3936.0,0.003403,0.062497,0.054447,0,0
1107,3840,0,0.1,40.907,38.271,2.636,0.014,0.595,0.279,0.128,1.620,99.9,95904.1,960.0,24.3,95813.0,3936.0,0.003411,0.063999,0.053300,0,0
1108,960,0,0.0,32.627,30.888,1.739,0.003,0.101,0.014,0.011,1.609,99.9,95904.1,960.0,24.3,95813.0,3936.0,0.003411,0.063999,0.053300,0,0
1109,960,0,0.0,15.220,13.466,1.754,0.004,0.104,0.014,0.012,1.620,99.9,95904.1,960.0,24.3,95813.0,3936.0,0.003411,0.063999,0.053300,0,0
1110,3840,0,0.1,50.496,48.635,1.861,0.014,0.134,0.091,0.044,1.577,99.9,95904.1,960.0,24.3,95813.0,3936.0,0.003411,0.063999,0.053300,0,0
1111,960,0,0.0,42.168,40.475,1.693,0.004,0.101,0.013,0.010,1.565,99.9,95904.1,960.0,24.3,95813.0,3936.0,0.003411,0.063999,0.053300,0,0
1112,3840,0,0.1,40.016,37.286,2.730,0.015,0.632,0.271,0.132,1.680,99.9,95904.1,960.0,24.3,95813.0,3936.0,0.003412,0.066671,0.051170,0,0
1113,5760,0,0.2,60.919,58.660,2.259,0.021,0.236,0.257,0.064,1.681,99.9,95904.1,960.0,24.3,95813.0,3936.0,0.003429,0.066671,0.051433,0,0
1114,960,0,0.0,53.315,51.488,1.827,0.003,0.102,0.014,0.011,1.697,99.9,95904.1,960.0,24.3,95813.0,3936.0,0.003429,0.066671,0.051433,0,0
1115,3840,0,0.1,38.772,36.693,2.079,0.015,0.130,0.128,0.120,1.686,99.9,95904.1,960.0,24.3,95813.0,3936.0,0.003431,0.068150,0.050339,0,0
1116,5760,0,0.2,56.632,53.634,2.998,0.020,0.728,0.516,0.068,1.665,99.9,95904.1,960.0,24.3,95813.0,3936.0,0.003360,0.068150,0.049310,0,0
1117,4800,0,0.2,43.418,41.289,2.129,0.019,0.236,0.081,0.058,1.734,99.9,95904.1,960.0,24.3,95813.0,3936.0,0.003360,0.068150,0.049310,0,0
1118,3840,0,0.1,40.001,37.270,2.731,0.014,0.611,0.338,0.113,1.653,99.9,95904.1,960.0,24.3,95813.0,3936.0,0.003345,0.068150,0.049077,0,0
1119,5760,0,0.2,57.147,54.847,2.300,0.021,0.248,0.245,0.066,1.719,99.9,95904.1,960.0,24.3,95813.0,3936.0,0.003335,0.068150,0.048936,0,0
1120,4800,0,0.2,44.665,41.732,2.933,0.018,0.728,0.237,0.133,1.817,99.9,95904.1,960.0,24.3,95813.0,3936.0,0.003341,0.068957,0.048454,0,0
1121,5760,0,0.2,52.756,50.166,2.590,0.021,0.258,0.458,0.068,1.784,99.9,95904.1,960.0,24.3,95813.0,3936.0,0.003345,0.068957,0.048503,0,0
1122,3840,0,0.1,39.780,37.802,1.978,0.014,0.140,0.059,0.044,1.721,99.9,95904.1,960.0,24.3,95813.0,3936.0,0.003345,0.068957,0.048503,0,0
1123,4800,0,0.2,48.148,45.107,3.041,0.017,0.719,0.377,0.136,1.792,99.9,95904.1,960.0,24.3,95813.0,3936.0,0.003335,0.069907,0.047707,0,0
1124,5760,0,0.2,59.619,57.308,2.311,0.020,0.247,0.158,0.070,1.815,99.9,95904.1,960.0,24.3,95813.0,3936.0,0.003303,0.069907,0.047250,0,0
1125,960,0,0.0,52.516,50.607,1.909,0.007,0.106,0.012,0.011,1.773,99.9,95904.1,960.0,24.3,95813.0,3936.0,0.003303,0.069907,0.047250,0,0
1126,3840,0,0.1,40.035,37.193,2.842,0.014,0.613,0.293,0.118,1.803,100.1,96143.5,960.0,24.3,95813.0,3936.0,0.003313,0.068957,0.048042,0,0
1127,5760,0,0.2,60.063,57.637,2.426,0.022,0.249,0.219,0.068,1.868,100.1,96143.5,960.0,24.3,95813.0,3936.0,0.003321,0.068957,0.048159,0,0
1128,960,0,0.0,52.499,50.553,1.946,0.004,0.103,0.014,0.011,1.814,100.1,96143.5,960.0,24.3,95813.0,3936.0,0.003321,0.068957,0.048159,0,0
1129,3840,0,0.1,50.850,48.118,2.732,0.014,0.618,0.182,0.119,1.799,100.1,96143.5,960.0,24.3,95813.0,3936.0,0.003328,0.068957,0.048264,0,0
1130,960,0,0.0,43.475,41.404,2.071,0.004,0.108,0.099,0.012,1.848,100.1,96143.5,960.0,24.3,95813.0,3936.0,0.003338,0.068957,0.048400,0,0
1131,960,0,0.0,15.852,13.865,1.987,0.004,0.122,0.095,0.012,1.753,100.1,96143.5,960.0,24.3,95813.0,3936.0,0.003351,0.068957,0.048597,0,0
1132,4800,0,0.2,54.941,52.574,2.367,0.017,0.234,0.254,0.056,1.806,100.1,96143.5,960.0,24.3,95813.0,3936.0,0.003384,0.068957,0.049071,0,0
1133,4800,0,0.2,43.231,40.911,2.320,0.018,0.233,0.136,0.122,1.811,100.1,96143.5,960.0,24.3,95813.0,3936.0,0.003430,0.068957,0.049740,0,0
1134,4800,0,0.2,52.920,50.089,2.831,0.018,0.711,0.260,0.055,1.786,100.1,96143.5,960.0,24.3,95813.0,3936.0,0.003418,0.068957,0.049563,0,0
1135,960,0,0.0,44.824,42.901,1.923,0.003,0.102,0.029,0.011,1.778,100.1,96143.5,960.0,24.3,95813.0,3936.0,0.003430,0.068957,0.049740,0,0
1136,3840,0,0.1,40.787,38.701,2.086,0.014,0.137,0.085,0.045,1.805,100.1,96143.5,960.0,24.3,95813.0,3936.0,0.003430,0.068957,0.049740,0,0
1137,960,0,0.0,32.615,30.731,1.884,0.003,0.105,0.013,0.012,1.751,100.1,96143.5,960.0,24.3,95813.0,3936.0,0.003430,0.068957,0.049740,0,0
1138,3840,0,0.1,40.578,37.710,2.868,0.014,0.632,0.325,0.110,1.787,100.1,96143.5,960.0,24.3,95813.0,3936.0,0.003385,0.068957,0.049090,0,0
1139,960,0,0.0,32.734,30.567,2.167,0.004,0.106,0.097,0.012,1.948,100.1,96143.5,960.0,24.3,95813.0,3936.0,0.003383,0.068957,0.049063,0,0
1140,960,0,0.0,18.442,16.362,2.080,0.004,0.105,0.088,0.011,1.872,100.1,96143.5,960.0,24.3,95813.0,3936.0,0.003385,0.068957,0.049090,0,0
1141,4800,0,0.2,57.417,55.056,2.361,0.017,0.233,0.139,0.060,1.912,100.1,96143.5,960.0,28.3,96187.7,3393.0,0.003430,0.068957,0.049740,0,0
1142,4800,0,0.2,47.830,44.745,3.085,0.021,0.734,0.291,0.133,1.905,100.1,96143.5,960.0,28.3,96187.7,3393.0,0.003419,0.069224,0.049388,0,0
1143,5760,0,0.2,57.252,54.580,2.672,0.020,0.258,0.407,0.065,1.922,100.1,96143.5,960.0,28.3,96187.7,3393.0,0.003408,0.069224,0.049237,0,0
1144,4800,0,0.2,45.845,42.866,2.979,0.016,0.718,0.176,0.141,1.928,100.1,96143.5,960.0,28.3,96187.7,3393.0,0.003408,0.069338,0.049156,0,0
1145,5760,0,0.2,54.434,51.896,2.538,0.025,0.250,0.346,0.064,1.853,100.1,96143.5,960.0,28.3,96187.7,3393.0,0.003467,0.069338,0.050001,0,0
1146,3840,0,0.1,41.344,39.175,2.169,0.014,0.138,0.052,0.044,1.920,100.1,96143.5,960.0,28.3,96187.7,3393.0,0.003467,0.069338,0.050001,0,0
1147,960,0,0.0,33.355,31.327,2.028,0.003,0.104,0.013,0.012,1.896,100.1,96143.5,960.0,28.3,96187.7,3393.0,0.003467,0.069338,0.050001,0,0
1148,3840,0,0.1,41.426,38.488,2.938,0.014,0.631,0.258,0.117,1.918,100.1,96143.5,960.0,28.3,96187.7,3393.0,0.003467,0.069054,0.050207,0,0
1149,960,0,0.0,33.424,31.404,2.020,0.003,0.105,0.013,0.011,1.888,100.1,96143.5,960.0,28.3,96187.7,3393.0,0.003467,0.069054,0.050207,0,0
1150,960,0,0.0,16.276,14.223,2.053,0.003,0.107,0.052,0.012,1.878,100.1,96143.5,960.0,28.3,96187.7,3393.0,0.003463,0.069054,0.050149,0,0
1151,2817,0,0.1,53.550,51.360,2.190,0.011,0.131,0.037,0.036,1.975,100.1,96143.5,960.0,28.3,96187.7,3393.0,0.003463,0.069054,0.050149,0,0
