frame,samples,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf
218,1024,65.427,48.644,16.783,0.008,0.200,2.851,0.380,13.337,46.9,48031.9,1024.0,30.9,48008.0,1552.0
219,1024,64.152,44.098,20.054,0.008,0.151,2.948,0.358,16.586,46.9,48031.9,1024.0,30.9,48008.0,1552.0
220,1024,67.957,42.824,25.133,0.011,0.228,4.245,0.538,20.109,46.9,48031.9,1024.0,30.9,48008.0,1552.0
221,3072,113.494,94.722,18.772,0.029,0.896,2.977,1.454,13.412,46.9,48031.9,1024.0,30.9,48008.0,1552.0
222,1024,109.123,92.192,16.931,0.008,0.149,3.037,0.371,13.364,46.9,48031.9,1024.0,30.9,48008.0,1552.0
223,1024,104.375,87.825,16.550,0.008,0.148,2.646,0.355,13.391,46.9,48031.9,1024.0,30.9,48008.0,1552.0
224,1024,60.874,43.943,16.931,0.009,0.209,2.859,0.374,13.471,46.9,48031.9,1024.0,30.9,48008.0,1552.0
225,2048,92.209,71.574,20.635,0.016,0.270,5.749,0.725,13.868,46.9,48031.9,1024.0,30.9,48008.0,1552.0
226,1024,85.413,70.868,14.545,0.008,0.160,0.094,0.362,13.918,46.9,48031.9,1024.0,30.9,48008.0,1552.0
227,1024,80.024,64.149,15.875,0.008,0.677,0.330,0.748,14.108,46.9,48031.9,1024.0,30.9,48008.0,1552.0
228,2048,69.179,47.859,21.320,0.023,0.267,5.635,0.726,14.660,46.9,48031.9,1024.0,30.9,48008.0,1552.0
229,1024,77.034,51.548,25.486,0.012,0.271,4.071,0.541,20.586,46.9,48031.9,1024.0,30.9,48008.0,1552.0
230,1024,81.538,55.724,25.814,0.011,0.228,4.040,0.535,20.997,46.9,48031.9,1024.0,30.9,48008.0,1552.0
231,1024,86.237,60.184,26.053,0.012,0.228,4.085,0.535,21.190,46.9,48031.9,1024.0,30.9,48008.0,1552.0
232,3072,122.479,102.556,19.923,0.030,0.907,2.704,1.616,14.660,46.9,48031.9,1024.0,30.9,48008.0,1552.0
233,1024,119.318,101.201,18.117,0.008,0.153,2.729,0.368,14.857,46.9,48031.9,1024.0,30.9,48008.0,1552.0
234,1024,115.665,98.033,17.632,0.008,0.151,2.589,0.378,14.503,46.9,48031.9,1024.0,30.9,48008.0,1552.0
235,1024,112.130,94.295,17.835,0.008,0.151,2.715,0.364,14.596,46.9,48031.9,1024.0,30.9,48008.0,1552.0
236,1024,108.533,90.900,17.633,0.008,0.154,2.542,0.365,14.562,46.9,48031.9,1024.0,30.9,48008.0,1552.0
237,1024,104.804,87.175,17.629,0.008,0.152,2.518,0.363,14.587,46.9,48031.9,1024.0,30.9,48008.0,1552.0
238,2048,135.030,117.180,17.850,0.018,0.281,1.494,0.763,15.289,46.9,48031.9,1024.0,30.9,48008.0,1552.0
239,1024,131.589,113.758,17.831,0.008,0.709,1.382,0.748,14.982,46.9,48031.9,1024.0,30.9,48008.0,1552.0
240,1024,128.670,110.291,18.379,0.008,0.155,2.585,0.378,15.252,46.9,48031.9,1024.0,30.9,48008.0,1552.0
241,1024,125.360,107.350,18.010,0.008,0.153,2.830,0.375,14.642,46.9,48031.9,1024.0,30.9,48008.0,1552.0
242,2048,92.993,72.306,20.687,0.017,0.272,5.178,0.706,14.506,46.9,48031.9,1024.0,30.9,48008.0,1552.0
243,1024,89.540,71.686,17.854,0.008,0.155,2.676,0.356,14.657,46.9,48031.9,1024.0,30.9,48008.0,1552.0
244,1024,84.360,68.215,16.145,0.008,0.153,0.815,0.358,14.808,46.9,48031.9,1024.0,30.9,48008.0,1552.0
245,2048,86.202,58.045,28.157,0.026,1.156,2.812,1.698,22.459,46.9,48031.9,1024.0,30.9,48008.0,1552.0
246,2048,95.417,64.925,30.492,0.023,0.320,7.043,1.066,22.038,46.9,48031.9,1024.0,30.9,48008.0,1552.0
247,1024,96.129,74.111,22.018,0.012,0.226,3.611,0.530,17.635,46.9,48031.9,1024.0,30.9,48008.0,1552.0
248,1024,96.284,78.213,18.071,0.009,0.206,2.400,0.381,15.069,46.9,48031.9,1024.0,30.9,48008.0,1552.0
249,1024,93.081,75.026,18.055,0.008,0.158,2.555,0.360,14.971,46.9,48031.9,1024.0,30.9,48008.0,1552.0
250,2048,119.330,102.352,16.978,0.019,0.824,0.489,0.725,14.912,46.9,48031.9,1024.0,30.9,48008.0,1552.0
251,1024,119.264,98.016,21.248,0.008,0.153,2.262,0.729,18.092,46.9,48031.9,1024.0,30.9,48008.0,1552.0
252,1024,124.956,97.944,27.012,0.011,0.229,3.738,0.535,22.497,46.9,48031.9,1024.0,30.9,48008.0,1552.0
253,1024,131.191,103.644,27.547,0.012,0.221,3.959,0.528,22.824,46.9,48031.9,1024.0,30.9,48008.0,1552.0
254,2048,136.048,109.884,26.164,0.023,0.319,6.246,1.055,18.519,46.9,48031.9,1024.0,30.9,48008.0,1552.0
255,1024,133.550,114.665,18.885,0.008,0.167,2.249,0.373,16.085,46.9,48031.9,1024.0,30.9,48008.0,1552.0
256,3072,183.821,152.783,31.038,0.038,1.287,4.146,2.201,23.362,46.9,48031.9,1024.0,30.9,48008.0,1552.0
257,1024,189.915,162.473,27.442,0.011,0.223,3.655,0.538,23.012,46.9,48031.9,1024.0,30.9,48008.0,1552.0
258,1024,196.417,168.613,27.804,0.012,0.220,3.752,0.535,23.283,46.9,48031.9,1024.0,30.9,48008.0,1552.0
259,2048,200.559,175.095,25.464,0.023,0.318,6.258,1.061,17.801,46.9,48031.9,1024.0,30.9,48008.0,1552.0
260,1024,197.903,179.288,18.615,0.008,0.232,2.139,0.356,15.879,46.9,48031.9,1024.0,30.9,48008.0,1552.0
261,1024,193.601,176.615,16.986,0.008,0.161,0.089,0.365,16.362,46.9,48031.9,1024.0,30.9,48008.0,1552.0
262,1024,190.664,172.268,18.396,0.008,0.696,0.901,0.753,16.037,46.9,48031.9,1024.0,30.9,48008.0,1552.0
263,1024,175.666,155.346,20.320,0.010,0.220,3.030,0.401,16.652,46.9,48008.0,1024.0,30.9,48008.0,1552.0
264,2048,212.504,189.646,22.858,0.018,0.245,4.994,0.741,16.854,46.9,48008.0,1024.0,34.2,47569.7,1389.0
265,1024,211.527,191.192,20.335,0.008,0.161,2.818,0.377,16.969,46.9,48008.0,1024.0,34.2,47569.7,1389.0
266,1024,209.483,190.234,19.249,0.008,0.168,2.699,0.358,16.012,46.9,48008.0,1024.0,34.2,47569.7,1389.0
267,1024,206.504,188.202,18.302,0.008,0.161,1.685,0.362,16.085,46.9,48008.0,1024.0,34.2,47569.7,1389.0
268,1024,201.819,185.141,16.678,0.009,0.159,0.086,0.358,16.066,46.9,48008.0,1024.0,34.2,47569.7,1389.0
269,1024,199.989,181.002,18.987,0.008,0.704,1.193,0.902,16.177,46.9,48008.0,1024.0,34.2,47569.7,1389.0
270,1024,197.523,178.678,18.845,0.008,0.154,2.447,0.361,15.872,46.9,48008.0,1024.0,34.2,47569.7,1389.0
271,1024,200.367,176.146,24.221,0.008,0.154,2.645,0.357,21.056,46.9,48008.0,1024.0,34.2,47569.7,1389.0
272,1024,207.916,179.055,28.861,0.012,0.234,3.941,0.536,24.134,46.9,48008.0,1024.0,34.2,47569.7,1389.0
273,1024,215.780,186.527,29.253,0.012,0.229,4.322,0.533,24.156,46.9,48008.0,1024.0,34.2,47569.7,1389.0
274,3072,257.183,233.765,23.418,0.027,0.961,3.991,1.123,17.309,46.9,48008.0,1024.0,34.2,47569.7,1389.0
275,2048,258.991,235.866,23.125,0.017,0.228,4.704,1.122,17.051,46.9,48008.0,1024.0,34.2,47569.7,1389.0
276,1024,258.644,237.680,20.964,0.009,0.161,3.066,0.378,17.348,46.9,48008.0,1024.0,34.2,47569.7,1389.0
277,1024,258.150,237.256,20.894,0.008,0.162,2.899,0.380,17.445,46.9,48008.0,1024.0,34.2,47569.7,1389.0
278,1024,260.750,240.200,20.550,0.008,0.221,3.047,0.400,16.868,46.9,48008.0,1024.0,34.2,47569.7,1389.0
279,1024,259.345,239.447,19.898,0.008,0.159,2.718,0.357,16.652,46.9,48008.0,1024.0,34.2,47569.7,1389.0
280,1024,255.848,238.025,17.823,0.008,0.158,0.584,0.357,16.715,46.9,48008.0,1024.0,34.2,47569.7,1389.0
281,2048,158.725,137.581,21.144,0.017,0.833,2.225,1.254,16.810,46.9,48008.0,1024.0,34.2,47569.7,1389.0
282,1024,166.620,137.404,29.216,0.012,0.233,3.569,0.537,24.863,46.9,48008.0,1024.0,34.2,47569.7,1389.0
283,1024,175.288,145.319,29.969,0.012,0.233,3.810,0.533,25.380,46.9,48008.0,1024.0,34.2,47569.7,1389.0
284,2048,188.998,154.430,34.568,0.023,0.338,7.966,1.058,25.178,46.9,48008.0,1024.0,34.2,47569.7,1389.0
285,1024,189.895,167.691,22.204,0.012,0.238,3.500,0.533,17.918,46.9,48008.0,1024.0,34.2,47569.7,1389.0
286,1024,186.257,168.605,17.652,0.008,0.167,0.085,0.358,17.032,46.9,48008.0,1024.0,34.2,47569.7,1389.0
287,1024,183.478,164.940,18.538,0.008,0.703,0.208,0.720,16.898,46.9,48008.0,1024.0,34.2,47569.7,1389.0
288,1024,185.512,165.353,20.159,0.008,0.205,2.601,0.391,16.950,46.9,48008.0,1024.0,34.2,47569.7,1389.0
289,3072,225.514,196.860,28.654,0.026,0.348,9.096,1.101,18.078,46.9,48008.0,1024.0,34.2,47569.7,1389.0
290,1024,226.171,204.219,21.952,0.008,0.172,3.235,0.373,18.163,46.9,48008.0,1024.0,34.2,47569.7,1389.0
291,1024,226.356,204.824,21.532,0.008,0.169,2.892,0.376,18.084,46.9,48008.0,1024.0,34.2,47569.7,1389.0
292,1024,224.311,205.054,19.257,0.008,0.172,0.092,0.376,18.607,46.9,48008.0,1024.0,34.2,47569.7,1389.0
293,1024,227.638,203.009,24.629,0.008,0.755,0.721,0.785,22.357,46.9,48008.0,1024.0,34.2,47569.7,1389.0
294,1024,228.359,206.347,22.012,0.008,0.165,3.086,0.370,18.381,46.9,48008.0,1024.0,34.2,47569.7,1389.0
295,1024,229.185,207.047,22.138,0.009,0.164,3.272,0.372,18.320,46.9,48008.0,1024.0,34.2,47569.7,1389.0
296,1024,229.984,207.818,22.166,0.008,0.168,3.430,0.372,18.185,46.9,48008.0,1024.0,34.2,47569.7,1389.0
297,1024,230.871,208.679,22.192,0.009,0.168,3.391,0.369,18.255,46.9,48008.0,1024.0,34.2,47569.7,1389.0
298,1024,238.166,209.561,28.605,0.009,0.169,3.291,0.369,24.766,46.9,48008.0,1024.0,34.2,47569.7,1389.0
299,2048,247.816,216.803,31.013,0.023,0.332,3.306,1.067,26.283,46.9,48008.0,1024.0,34.2,47569.7,1389.0
300,8192,445.799,383.328,62.471,0.105,2.758,27.925,4.724,26.952,46.9,48008.0,1024.0,34.2,47569.7,1389.0
301,4096,457.971,428.169,29.802,0.030,0.335,9.964,1.724,17.745,46.9,48008.0,1024.0,34.2,47569.7,1389.0
302,1024,457.721,436.664,21.057,0.008,0.161,2.783,0.349,17.754,46.9,48008.0,1024.0,34.2,47569.7,1389.0
303,1024,460.979,439.892,21.087,0.009,0.215,2.569,0.368,17.921,46.9,48008.0,1024.0,34.2,47569.7,1389.0
304,1024,458.873,439.705,19.168,0.008,0.163,0.730,0.360,17.905,46.9,48008.0,1024.0,34.2,47569.7,1389.0
305,1024,463.596,437.554,26.042,0.008,0.707,0.083,0.350,24.893,46.9,48008.0,1024.0,34.2,47569.7,1389.0
306,1024,474.632,442.272,32.360,0.012,0.230,3.398,1.076,27.642,46.9,48008.0,1024.0,34.2,47569.7,1389.0
307,2048,482.311,453.308,29.003,0.023,0.325,7.752,0.995,19.906,46.9,48008.0,1024.0,34.2,47569.7,1389.0
308,1024,483.179,461.000,22.179,0.008,0.172,2.382,0.375,19.241,46.9,48008.0,1024.0,34.2,47569.7,1389.0
309,1024,484.035,461.801,22.234,0.008,0.179,2.130,0.373,19.542,46.9,48008.0,1024.0,34.2,47569.7,1389.0
310,1024,484.856,462.735,22.121,0.008,0.172,2.172,0.370,19.398,46.9,48008.0,1024.0,34.2,47569.7,1389.0
311,1024,483.888,463.529,20.359,0.008,0.174,0.289,0.371,19.515,46.9,48008.0,1024.0,34.2,47569.7,1389.0
312,1024,482.488,462.547,19.941,0.008,0.730,0.083,0.367,18.751,46.9,48008.0,1024.0,34.2,47569.7,1389.0
313,1024,482.795,461.116,21.679,0.008,0.158,2.013,0.750,18.748,46.9,48008.0,1024.0,34.2,47569.7,1389.0
314,1024,482.797,461.518,21.279,0.008,0.161,2.126,0.354,18.629,46.9,48008.0,1024.0,34.2,47569.7,1389.0
315,1024,482.819,461.505,21.314,0.008,0.160,2.210,0.353,18.583,46.9,48008.0,1024.0,34.2,47569.7,1389.0
316,1024,483.142,461.507,21.635,0.007,0.160,2.156,0.353,18.957,46.9,48008.0,1024.0,34.2,47569.7,1389.0
317,1024,483.008,461.818,21.190,0.007,0.158,2.073,0.353,18.597,46.9,48008.0,1024.0,34.2,47569.7,1389.0
318,1024,482.270,461.460,20.810,0.007,0.159,1.642,0.344,18.656,46.9,48008.0,1024.0,34.2,47569.7,1389.0
319,1024,479.881,461.085,18.796,0.007,0.161,0.083,0.343,18.201,46.9,48008.0,1024.0,34.2,47569.7,1389.0
320,1024,478.670,458.552,20.118,0.008,0.713,0.339,0.705,18.352,46.9,48008.0,1024.0,34.2,47569.7,1389.0
321,3072,543.217,503.893,39.324,0.041,0.480,8.741,1.582,28.474,46.9,48008.0,1024.0,34.2,47569.7,1389.0
322,2048,558.488,521.868,36.620,0.023,0.337,6.369,1.054,28.835,46.9,48008.0,1024.0,34.2,47569.7,1389.0
323,2048,567.554,537.274,30.280,0.023,0.340,2.230,1.044,26.641,46.9,48008.0,1024.0,34.2,47569.7,1389.0
324,1024,568.145,546.219,21.926,0.008,0.757,0.707,0.773,19.677,46.9,48008.0,1024.0,34.2,47569.7,1389.0
325,1024,568.903,546.838,22.065,0.007,0.157,2.124,0.356,19.419,46.9,48008.0,1024.0,34.2,47569.7,1389.0
326,1024,569.660,547.514,22.146,0.008,0.156,2.180,0.352,19.448,46.9,48008.0,1024.0,34.2,47569.7,1389.0
327,2048,593.637,557.088,36.549,0.026,0.397,5.714,1.068,29.336,46.9,48008.0,1024.0,34.2,47569.7,1389.0
328,1024,605.574,572.329,33.245,0.012,0.247,2.890,0.534,29.559,46.9,48008.0,1024.0,34.2,47569.7,1389.0
329,2048,616.799,584.283,32.516,0.024,0.335,1.811,1.062,29.282,46.9,48008.0,1024.0,34.2,47569.7,1389.0
330,1024,619.456,595.472,23.984,0.008,0.751,1.261,0.801,21.162,46.9,48008.0,1024.0,34.2,47569.7,1389.0
331,2048,614.592,598.166,16.426,0.016,0.226,4.089,0.723,11.370,46.9,48008.0,1024.0,34.2,47569.7,1389.0
332,2048,324.007,308.822,15.185,0.017,0.280,3.783,0.723,10.377,46.9,48008.0,1024.0,33.8,48398.0,1430.0
333,1024,315.372,302.742,12.630,0.008,0.167,1.817,0.365,10.272,46.9,48008.0,1024.0,33.8,48398.0,1430.0
334,2048,46.240,33.282,12.958,0.020,0.945,0.798,0.745,10.444,46.9,48008.0,1024.0,33.8,48398.0,1430.0
335,1024,37.764,25.044,12.720,0.008,0.167,1.527,0.760,10.255,46.9,48008.0,1024.0,33.8,48398.0,1430.0
336,2048,64.626,41.631,22.995,0.026,0.447,6.130,1.070,15.310,46.9,48008.0,1024.0,33.8,48398.0,1430.0
337,2048,66.746,43.368,23.378,0.023,0.334,6.693,1.051,15.274,46.9,48008.0,1024.0,33.8,48398.0,1430.0
338,1024,65.035,45.296,19.739,0.011,0.242,3.390,0.538,15.555,46.9,48008.0,1024.0,33.8,48398.0,1430.0
339,1024,56.436,43.853,12.583,0.012,0.247,0.593,0.531,11.198,46.9,48008.0,1024.0,33.8,48398.0,1430.0
340,2048,83.173,67.986,15.187,0.016,0.955,2.087,1.253,10.870,46.9,48008.0,1024.0,33.8,48398.0,1430.0
341,2048,52.929,36.402,16.527,0.022,0.286,4.338,0.773,11.101,46.9,48008.0,1024.0,33.8,48398.0,1430.0
342,1024,45.915,31.720,14.195,0.008,0.172,2.255,0.375,11.383,46.9,48008.0,1024.0,33.8,48398.0,1430.0
343,1024,38.674,24.610,14.064,0.008,0.179,2.307,0.385,11.183,46.9,48008.0,1024.0,33.8,48398.0,1430.0
344,2048,64.414,49.645,14.769,0.018,0.296,2.360,0.762,11.328,46.9,48008.0,1024.0,33.8,48398.0,1430.0
345,1024,56.272,43.128,13.144,0.008,0.782,0.208,0.776,11.367,46.9,48008.0,1024.0,33.8,48398.0,1430.0
346,3072,73.058,44.645,28.413,0.039,0.497,9.827,1.572,16.470,46.9,48008.0,1024.0,33.8,48398.0,1430.0
347,1024,72.179,51.767,20.412,0.011,0.249,3.277,0.533,16.341,46.9,48008.0,1024.0,33.8,48398.0,1430.0
348,1024,65.944,50.768,15.176,0.012,0.245,3.110,0.376,11.432,46.9,48008.0,1024.0,33.8,48398.0,1430.0
349,1024,58.593,44.700,13.893,0.008,0.173,1.909,0.377,11.423,46.9,48008.0,1024.0,33.8,48398.0,1430.0
350,2048,84.309,69.361,14.948,0.018,0.947,0.891,1.290,11.795,46.9,48008.0,1024.0,33.8,48398.0,1430.0
351,2048,52.367,35.338,17.029,0.023,0.311,4.460,0.727,11.498,46.9,48008.0,1024.0,33.8,48398.0,1430.0
352,1024,45.494,31.048,14.446,0.008,0.172,2.399,0.363,11.502,46.9,48008.0,1024.0,33.8,48398.0,1430.0
353,1024,38.657,24.174,14.483,0.008,0.173,2.372,0.366,11.561,46.9,48008.0,1024.0,33.8,48398.0,1430.0
354,2048,65.740,49.769,15.971,0.017,0.289,3.343,0.752,11.567,46.9,48008.0,1024.0,33.8,48398.0,1430.0
355,1024,56.774,44.469,12.305,0.008,0.175,0.089,0.363,11.669,46.9,48008.0,1024.0,33.8,48398.0,1430.0
356,2048,43.082,25.643,17.439,0.021,0.947,3.547,1.126,11.791,46.9,48008.0,1024.0,33.8,48398.0,1430.0
357,1024,36.230,21.784,14.446,0.009,0.170,2.120,0.369,11.776,46.9,48008.0,1024.0,33.8,48398.0,1430.0
358,2048,48.325,30.682,17.643,0.018,0.286,4.836,0.724,11.769,46.9,48008.0,1024.0,33.8,48398.0,1430.0
359,1024,41.781,27.107,14.674,0.008,0.176,2.149,0.366,11.972,46.9,48008.0,1024.0,33.8,48398.0,1430.0
360,2048,49.205,32.431,16.774,0.019,0.945,0.940,2.778,12.083,46.9,48008.0,1024.0,33.8,48398.0,1430.0
361,1024,47.360,27.883,19.477,0.008,0.171,1.205,0.740,17.350,46.9,48008.0,1024.0,33.8,48398.0,1430.0
362,1024,47.334,26.040,21.294,0.012,0.251,2.976,0.520,17.534,46.9,48008.0,1024.0,33.8,48398.0,1430.0
363,4096,110.889,87.416,23.473,0.038,0.395,8.891,1.451,12.690,46.9,48008.0,1024.0,33.8,48398.0,1430.0
364,1024,103.228,89.571,13.657,0.008,0.183,0.466,0.364,12.633,46.9,48008.0,1024.0,33.8,48398.0,1430.0
365,2048,51.138,34.133,17.005,0.019,0.955,1.991,1.329,12.704,46.9,48008.0,1024.0,33.8,48398.0,1430.0
366,1024,44.720,29.849,14.871,0.008,0.179,2.049,0.365,12.268,46.9,48008.0,1024.0,33.8,48398.0,1430.0
367,1024,41.430,26.924,14.506,0.009,0.226,1.922,0.362,11.980,46.9,48008.0,1024.0,33.8,48398.0,1430.0
368,2048,73.583,56.409,17.174,0.015,0.292,3.779,0.715,12.368,46.9,48008.0,1024.0,33.8,48398.0,1430.0
369,1024,66.968,52.278,14.690,0.008,0.172,2.134,0.339,12.035,46.9,48008.0,1024.0,33.8,48398.0,1430.0
370,1024,58.531,45.699,12.832,0.008,0.170,0.084,0.338,12.231,46.9,48008.0,1024.0,33.8,48398.0,1430.0
371,2048,71.396,53.677,17.719,0.018,0.974,2.382,1.246,13.092,46.9,48008.0,1024.0,33.8,48398.0,1430.0
372,1024,65.789,50.050,15.739,0.008,0.176,2.237,0.364,12.951,46.9,48008.0,1024.0,33.8,48398.0,1430.0
373,1024,60.259,44.514,15.745,0.009,0.174,2.168,0.365,13.026,46.9,48008.0,1024.0,33.8,48398.0,1430.0
374,3072,100.282,69.954,30.328,0.041,0.464,9.210,1.554,19.052,46.9,48008.0,1024.0,33.8,48398.0,1430.0
375,1024,98.764,78.776,19.988,0.012,0.260,0.128,0.520,19.065,46.9,48008.0,1024.0,33.8,48398.0,1430.0
376,1024,95.335,77.647,17.688,0.011,1.165,0.596,1.072,14.840,46.9,48008.0,1024.0,33.8,48398.0,1430.0
377,1024,89.980,74.040,15.940,0.008,0.171,2.292,0.356,13.110,46.9,48008.0,1024.0,33.8,48398.0,1430.0
378,1024,84.516,68.608,15.908,0.008,0.169,2.250,0.355,13.125,46.9,48008.0,1024.0,33.8,48398.0,1430.0
379,3072,135.933,115.092,20.841,0.030,0.359,6.576,1.032,12.836,46.9,48008.0,1024.0,33.8,48398.0,1430.0
380,1024,132.760,117.730,15.030,0.010,0.227,1.329,0.397,13.062,46.9,48008.0,1024.0,33.8,48398.0,1430.0
381,1024,125.141,111.461,13.680,0.008,0.176,0.088,0.347,13.060,46.9,48008.0,1024.0,33.8,48398.0,1430.0
382,2048,70.035,52.290,17.745,0.017,0.906,2.430,1.218,13.168,46.9,48008.0,1024.0,33.8,48398.0,1430.0
383,1024,64.358,48.767,15.591,0.008,0.174,1.901,0.346,13.160,46.9,48008.0,1024.0,33.8,48398.0,1430.0
384,1024,58.893,43.065,15.828,0.008,0.174,1.951,0.346,13.347,46.9,48008.0,1024.0,33.8,48398.0,1430.0
385,2048,75.678,56.837,18.841,0.021,0.296,4.117,0.725,13.672,46.9,48008.0,1024.0,33.8,48398.0,1430.0
386,1024,69.257,54.281,14.976,0.008,0.182,0.919,0.356,13.509,46.9,48008.0,1024.0,33.8,48398.0,1430.0
387,1024,62.935,48.037,14.898,0.008,0.826,0.086,0.354,13.621,46.9,48008.0,1024.0,33.8,48398.0,1430.0
388,2048,73.674,54.776,18.898,0.018,0.288,3.554,1.144,13.888,46.9,48008.0,1024.0,33.8,48398.0,1430.0
389,1024,68.763,52.378,16.385,0.008,0.179,2.176,0.356,13.664,46.9,48008.0,1024.0,33.8,48398.0,1430.0
390,1024,63.967,47.477,16.490,0.008,0.173,2.211,0.364,13.732,46.9,48008.0,1024.0,33.8,48398.0,1430.0
391,1024,66.763,46.271,20.492,0.010,0.228,2.362,0.379,17.506,46.9,48008.0,1024.0,33.8,48398.0,1430.0
392,3072,124.533,96.556,27.977,0.039,1.431,4.325,1.590,20.581,46.9,48008.0,1024.0,33.8,48398.0,1430.0
393,1024,124.169,103.212,20.957,0.011,0.244,2.469,1.048,17.181,46.9,48008.0,1024.0,33.8,48398.0,1430.0
394,1024,120.071,102.832,17.239,0.008,0.181,2.177,0.365,14.504,46.9,48008.0,1024.0,33.8,48398.0,1430.0
395,1024,116.673,98.801,17.872,0.008,0.179,2.430,0.363,14.890,46.9,48008.0,1024.0,33.8,48398.0,1430.0
396,1024,112.964,95.343,17.621,0.008,0.180,2.443,0.369,14.619,46.9,48008.0,1024.0,33.8,48398.0,1430.0
397,1024,114.973,91.604,23.369,0.009,0.181,2.679,0.364,20.134,46.9,48008.0,1024.0,32.3,47888.6,1480.0
398,4096,172.430,150.341,22.089,0.037,1.033,5.262,1.771,13.981,46.9,48008.0,1024.0,32.3,47888.6,1480.0
399,1024,171.886,154.688,17.198,0.013,0.228,2.500,0.367,14.083,46.9,48008.0,1024.0,32.3,47888.6,1480.0
400,1024,167.637,150.569,17.068,0.008,0.178,2.349,0.348,14.184,46.9,48008.0,1024.0,32.3,47888.6,1480.0
401,1024,174.919,149.441,25.478,0.011,0.258,3.519,0.519,21.166,46.9,48008.0,1024.0,32.3,47888.6,1480.0
402,1024,179.318,153.645,25.673,0.011,0.266,3.456,0.518,21.417,46.9,48008.0,1024.0,32.3,47888.6,1480.0
403,1024,183.270,158.005,25.265,0.011,0.265,2.995,0.519,21.474,46.9,48008.0,1024.0,32.3,47888.6,1480.0
404,1024,178.401,161.918,16.483,0.011,0.264,0.128,0.519,15.558,46.9,48008.0,1024.0,32.3,47888.6,1480.0
405,1024,174.128,157.070,17.058,0.009,0.842,0.334,0.759,15.112,46.9,48008.0,1024.0,32.3,47888.6,1480.0
406,1024,171.075,152.734,18.341,0.016,0.180,2.544,0.364,15.235,46.9,48008.0,1024.0,32.3,47888.6,1480.0
407,2048,213.936,183.996,29.940,0.017,0.302,6.742,1.055,21.818,46.9,48008.0,1024.0,32.3,47888.6,1480.0
408,2048,223.692,192.586,31.106,0.023,0.352,7.700,1.037,21.993,46.9,48008.0,1024.0,32.3,47888.6,1480.0
409,1024,227.728,202.391,25.337,0.012,0.261,2.666,0.520,21.876,46.9,48008.0,1024.0,32.3,47888.6,1480.0
410,1024,229.192,206.471,22.721,0.011,0.272,0.129,0.520,21.784,46.9,48008.0,1024.0,32.3,47888.6,1480.0
411,1024,233.431,207.861,25.570,0.011,1.206,1.382,1.090,21.879,46.9,48008.0,1024.0,32.3,47888.6,1480.0
412,1024,238.080,212.081,25.999,0.012,0.249,3.398,0.520,21.816,46.9,48008.0,1024.0,32.3,47888.6,1480.0
413,2048,258.171,226.832,31.339,0.024,0.422,7.415,1.043,22.427,46.9,48008.0,1024.0,32.3,47888.6,1480.0
414,2048,268.376,236.884,31.492,0.023,0.355,7.544,1.036,22.533,46.9,48008.0,1024.0,32.3,47888.6,1480.0
415,1024,271.868,247.053,24.815,0.012,0.269,1.795,0.520,22.217,46.9,48008.0,1024.0,32.3,47888.6,1480.0
416,1024,270.477,250.456,20.021,0.011,0.266,0.127,0.518,19.098,46.9,48008.0,1024.0,32.3,47888.6,1480.0
417,1024,268.075,249.185,18.890,0.008,0.823,1.385,0.763,15.910,46.9,48008.0,1024.0,32.3,47888.6,1480.0
418,3072,309.339,284.660,24.679,0.027,0.402,6.944,1.117,16.185,46.9,48008.0,1024.0,32.3,47888.6,1480.0
419,1024,306.884,288.011,18.873,0.008,0.186,2.388,0.366,15.924,46.9,48008.0,1024.0,32.3,47888.6,1480.0
420,1024,304.925,285.610,19.315,0.009,0.188,2.325,0.364,16.428,46.9,48008.0,1024.0,32.3,47888.6,1480.0
421,1024,301.036,283.588,17.448,0.008,0.193,0.775,0.369,16.101,46.9,48008.0,1024.0,32.3,47888.6,1480.0
422,1024,296.999,279.726,17.273,0.009,0.862,0.089,0.365,15.948,46.9,48008.0,1024.0,32.3,47888.6,1480.0
423,1024,177.091,151.107,25.984,0.009,0.233,1.916,0.971,22.851,46.9,48008.0,1024.0,32.3,47888.6,1480.0
424,1024,183.365,155.774,27.591,0.012,0.256,3.871,0.521,22.929,46.9,48008.0,1024.0,32.3,47888.6,1480.0
425,1024,189.313,162.045,27.268,0.012,0.253,3.495,0.519,22.987,46.9,48008.0,1024.0,32.3,47888.6,1480.0
426,1024,195.611,167.932,27.679,0.011,0.258,3.736,0.518,23.153,46.9,48008.0,1024.0,32.3,47888.6,1480.0
427,3072,234.331,212.921,21.410,0.032,0.378,3.971,1.069,15.955,46.9,48008.0,1024.0,32.3,47888.6,1480.0
428,1024,230.050,213.074,16.976,0.008,0.836,0.085,0.346,15.698,46.9,48008.0,1024.0,32.3,47888.6,1480.0
429,1024,227.315,208.746,18.569,0.007,0.178,2.048,0.713,15.619,46.9,48008.0,1024.0,32.3,47888.6,1480.0
430,1024,224.528,205.956,18.572,0.008,0.180,2.414,0.356,15.612,46.9,48008.0,1024.0,32.3,47888.6,1480.0
431,1024,225.198,206.227,18.971,0.010,0.228,2.596,0.370,15.762,46.9,48008.0,1024.0,32.3,47888.6,1480.0
