# platform=macos kernel=darwin host=gyeongjinui-MacBookAir-3.local device=unknown git_commit=40af12c sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf,noise_floor,ref_peak,noise_ratio,sync_lost,beat_missed
396,2880,0,0.1,23.792,21.402,2.390,0.010,0.138,0.068,0.127,2.047,100.4,96431.8,960.0,37.4,96378.0,2576.0,0.001096,0.065893,0.016633,0,0
397,2880,0,0.1,30.122,28.617,1.505,0.010,0.046,0.282,0.043,1.123,100.1,96095.6,960.0,37.4,96378.0,2576.0,0.001108,0.065893,0.016816,0,0
398,960,0,0.0,21.204,20.119,1.085,0.004,0.024,0.091,0.016,0.950,100.1,96095.6,960.0,37.4,96378.0,2576.0,0.001108,0.065893,0.016816,0,0
399,1920,0,0.1,20.650,19.352,1.298,0.008,0.037,0.196,0.037,1.020,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001096,0.065893,0.016633,0,0
400,960,0,0.0,11.780,10.657,1.123,0.004,0.023,0.099,0.015,0.982,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001076,0.065893,0.016322,0,0
401,1920,0,0.1,21.225,19.937,1.288,0.007,0.046,0.161,0.028,1.046,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001064,0.065893,0.016154,0,0
402,960,0,0.0,12.257,11.178,1.079,0.003,0.025,0.013,0.023,1.015,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001064,0.065893,0.016154,0,0
403,1920,0,0.1,20.685,19.563,1.122,0.007,0.039,0.026,0.029,1.020,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001064,0.065893,0.016154,0,0
404,960,0,0.0,11.949,10.669,1.280,0.003,0.112,0.081,0.068,1.016,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001076,0.065893,0.016322,0,0
405,2880,0,0.1,28.669,27.279,1.390,0.011,0.051,0.282,0.044,1.002,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001063,0.065893,0.016137,0,0
406,2880,0,0.1,28.401,27.055,1.346,0.010,0.047,0.267,0.042,0.980,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001056,0.065893,0.016020,0,0
407,2880,0,0.1,27.555,26.198,1.357,0.010,0.052,0.218,0.048,1.029,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001066,0.065893,0.016177,0,0
408,2880,0,0.1,26.476,25.146,1.330,0.010,0.133,0.064,0.107,1.015,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001090,0.065893,0.016542,0,0
409,3840,0,0.1,34.287,32.705,1.582,0.014,0.056,0.372,0.062,1.078,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001155,0.065893,0.017526,0,0
410,2880,0,0.1,27.748,26.212,1.536,0.011,0.047,0.296,0.102,1.080,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001133,0.065893,0.017195,0,0
411,2880,0,0.1,27.412,26.054,1.358,0.011,0.048,0.174,0.042,1.083,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001133,0.065893,0.017195,0,0
412,2880,0,0.1,26.602,25.171,1.431,0.015,0.136,0.111,0.104,1.065,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001153,0.065688,0.017557,0,0
413,3840,0,0.1,34.662,33.076,1.586,0.014,0.057,0.369,0.059,1.087,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001155,0.065688,0.017581,0,0
414,2880,0,0.1,24.770,23.297,1.473,0.014,0.048,0.282,0.048,1.081,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001155,0.065688,0.017581,0,0
415,2880,0,0.1,24.700,23.301,1.399,0.010,0.051,0.138,0.043,1.157,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001155,0.065688,0.017581,0,0
416,2880,0,0.1,24.947,23.432,1.515,0.010,0.136,0.156,0.120,1.093,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001157,0.065506,0.017656,0,0
417,3840,0,0.1,31.965,30.354,1.611,0.014,0.057,0.364,0.056,1.119,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001156,0.065506,0.017653,0,0
418,1920,0,0.1,20.245,18.846,1.399,0.007,0.040,0.188,0.028,1.135,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001156,0.065506,0.017653,0,0
419,960,0,0.0,11.456,10.224,1.232,0.004,0.026,0.097,0.014,1.091,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001157,0.065506,0.017656,0,0
420,1920,0,0.1,19.764,18.449,1.315,0.011,0.039,0.077,0.033,1.155,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001152,0.065506,0.017591,0,0
421,2880,0,0.1,27.765,26.298,1.467,0.011,0.134,0.107,0.118,1.096,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001144,0.065506,0.017471,0,0
422,3840,0,0.1,34.412,32.823,1.589,0.015,0.057,0.376,0.057,1.084,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001140,0.065506,0.017402,0,0
423,2880,0,0.1,22.737,21.277,1.460,0.011,0.047,0.274,0.043,1.084,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001137,0.065506,0.017364,0,0
424,1920,0,0.1,21.190,19.836,1.354,0.007,0.040,0.119,0.031,1.157,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001135,0.065506,0.017326,0,0
425,960,0,0.0,12.378,11.174,1.204,0.003,0.026,0.013,0.015,1.147,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001135,0.065506,0.017326,0,0
426,1920,0,0.1,20.093,18.644,1.449,0.006,0.125,0.063,0.110,1.144,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001140,0.065872,0.017306,0,0
427,960,0,0.0,11.341,10.069,1.272,0.003,0.026,0.097,0.016,1.130,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001140,0.065872,0.017306,0,0
428,2880,0,0.1,27.455,25.805,1.650,0.010,0.049,0.278,0.042,1.270,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001144,0.065872,0.017374,0,0
429,2880,0,0.1,28.649,27.105,1.544,0.011,0.053,0.277,0.047,1.156,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001121,0.065872,0.017017,0,0
430,2880,0,0.1,26.599,25.202,1.397,0.010,0.048,0.161,0.043,1.135,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001131,0.065872,0.017165,0,0
431,2880,0,0.1,24.338,22.814,1.524,0.010,0.135,0.098,0.125,1.156,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001135,0.066885,0.016969,0,0
432,2880,0,0.1,31.410,29.851,1.559,0.010,0.055,0.295,0.041,1.158,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001135,0.066885,0.016969,0,0
433,960,0,0.0,22.672,21.390,1.282,0.004,0.027,0.090,0.015,1.146,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001131,0.066885,0.016905,0,0
434,1920,0,0.1,23.207,19.749,3.458,0.007,0.040,0.177,2.032,1.201,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001117,0.066885,0.016703,0,0
435,960,0,0.0,14.459,13.190,1.269,0.004,0.028,0.092,0.015,1.130,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001131,0.066885,0.016905,0,0
436,1920,0,0.1,21.466,20.028,1.438,0.007,0.040,0.127,0.029,1.235,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001121,0.066885,0.016759,0,0
437,960,0,0.0,12.689,11.438,1.251,0.004,0.030,0.013,0.010,1.194,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001121,0.066885,0.016759,0,0
438,1920,0,0.1,20.338,18.850,1.488,0.007,0.126,0.052,0.095,1.206,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001121,0.066885,0.016759,0,0
439,960,0,0.0,11.596,10.321,1.275,0.003,0.025,0.097,0.011,1.139,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001121,0.066885,0.016759,0,0
440,2880,0,0.1,27.184,25.609,1.575,0.011,0.048,0.297,0.034,1.184,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001121,0.066885,0.016759,0,0
441,2880,0,0.1,24.136,22.622,1.514,0.010,0.049,0.291,0.033,1.130,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001131,0.066885,0.016907,0,0
442,1920,0,0.1,20.439,19.043,1.396,0.007,0.039,0.163,0.021,1.165,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001113,0.066885,0.016644,0,0
443,960,0,0.0,11.586,10.411,1.175,0.004,0.026,0.012,0.011,1.122,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001113,0.066885,0.016644,0,0
444,1920,0,0.1,18.314,17.079,1.235,0.007,0.038,0.025,0.022,1.141,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001113,0.066885,0.016644,0,0
445,2880,0,0.1,24.303,22.630,1.673,0.010,0.136,0.265,0.090,1.170,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001113,0.066679,0.016696,0,0
446,2880,0,0.1,29.618,28.106,1.512,0.011,0.049,0.272,0.032,1.148,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001114,0.066679,0.016708,0,0
447,2880,0,0.1,27.024,25.508,1.516,0.010,0.048,0.271,0.032,1.154,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001098,0.066679,0.016463,0,0
448,2880,0,0.1,23.215,21.908,1.307,0.010,0.047,0.056,0.032,1.161,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001100,0.066679,0.016501,0,0
449,1920,0,0.1,20.184,18.643,1.541,0.007,0.124,0.129,0.092,1.189,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001105,0.066679,0.016575,0,0
450,960,0,0.0,11.413,10.132,1.281,0.003,0.026,0.089,0.011,1.152,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001109,0.066679,0.016635,0,0
451,2880,0,0.1,25.674,24.142,1.532,0.010,0.047,0.271,0.035,1.168,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001100,0.066679,0.016501,0,0
452,2880,0,0.1,25.016,23.455,1.561,0.010,0.050,0.272,0.032,1.197,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001105,0.066679,0.016575,0,0
453,2880,0,0.1,22.151,20.784,1.367,0.010,0.048,0.094,0.032,1.181,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001105,0.066679,0.016575,0,0
454,1920,0,0.1,17.849,16.362,1.487,0.007,0.126,0.094,0.076,1.183,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001113,0.066679,0.016693,0,0
455,2880,0,0.1,31.170,29.603,1.567,0.010,0.048,0.284,0.032,1.193,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001121,0.066679,0.016808,0,0
456,960,0,0.0,22.459,21.131,1.328,0.004,0.025,0.095,0.011,1.193,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001119,0.066679,0.016780,0,0
457,1920,0,0.1,19.028,17.572,1.456,0.007,0.038,0.189,0.022,1.200,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001113,0.066679,0.016693,0,0
458,2880,0,0.1,26.533,25.019,1.514,0.010,0.050,0.215,0.035,1.203,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001098,0.066679,0.016463,0,0
459,2880,0,0.1,23.207,21.683,1.524,0.011,0.140,0.072,0.099,1.202,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001098,0.065324,0.016804,0,0
460,2880,0,0.1,26.730,25.142,1.588,0.010,0.049,0.283,0.031,1.215,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001111,0.065324,0.017013,0,0
461,2880,0,0.1,23.028,21.395,1.633,0.010,0.052,0.294,0.033,1.243,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001111,0.065324,0.017013,0,0
462,1920,0,0.1,18.778,17.303,1.475,0.007,0.039,0.186,0.022,1.221,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001128,0.065324,0.017270,0,0
463,2880,0,0.1,27.458,25.978,1.480,0.011,0.050,0.092,0.034,1.292,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001130,0.065324,0.017302,0,0
464,2880,0,0.1,25.489,23.752,1.737,0.010,0.146,0.191,0.097,1.292,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001128,0.064557,0.017476,0,0
465,3840,0,0.1,32.644,30.833,1.811,0.015,0.059,0.378,0.044,1.313,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001131,0.064557,0.017524,0,0
466,1920,0,0.1,20.009,18.440,1.569,0.007,0.040,0.190,0.023,1.308,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001154,0.064557,0.017877,0,0
467,2880,0,0.1,27.922,26.347,1.575,0.011,0.053,0.141,0.033,1.336,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001131,0.064557,0.017524,0,0
468,2880,0,0.1,26.304,24.561,1.743,0.011,0.144,0.156,0.110,1.322,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001125,0.064064,0.017563,0,0
469,2880,0,0.1,31.256,29.547,1.709,0.011,0.050,0.282,0.034,1.332,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001115,0.064064,0.017397,0,0
470,960,0,0.0,22.693,21.242,1.451,0.003,0.028,0.092,0.011,1.317,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001130,0.064064,0.017642,0,0
471,2880,0,0.1,22.500,20.786,1.714,0.011,0.050,0.276,0.040,1.336,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001163,0.064064,0.018148,0,0
472,1920,0,0.1,19.180,17.688,1.492,0.007,0.041,0.083,0.023,1.337,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001164,0.064064,0.018174,0,0
473,2880,0,0.1,27.502,25.802,1.700,0.010,0.146,0.103,0.091,1.347,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001165,0.063115,0.018454,0,0
474,3840,0,0.1,32.073,30.306,1.767,0.014,0.059,0.351,0.043,1.300,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001163,0.063115,0.018431,0,0
475,1920,0,0.1,21.691,19.976,1.715,0.007,0.041,0.194,0.025,1.448,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001147,0.063115,0.018167,0,0
476,960,0,0.0,13.272,11.669,1.603,0.004,0.031,0.099,0.011,1.458,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001110,0.063115,0.017580,0,0
477,2880,0,0.1,23.096,21.365,1.731,0.011,0.051,0.145,0.039,1.485,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001131,0.063115,0.017924,0,0
478,1920,0,0.1,19.818,18.129,1.689,0.006,0.140,0.059,0.098,1.384,100.1,96095.6,960.0,39.2,95761.8,2442.0,0.001136,0.062585,0.018145,0,0
479,3840,0,0.1,35.669,33.765,1.904,0.015,0.063,0.378,0.044,1.403,100.0,95952.0,960.0,39.2,95761.8,2442.0,0.001136,0.062585,0.018145,0,0
480,2880,0,0.1,24.085,22.275,1.810,0.011,0.049,0.291,0.036,1.422,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001142,0.062585,0.018240,0,0
481,1920,0,0.1,21.564,19.887,1.677,0.007,0.043,0.169,0.026,1.431,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001142,0.062585,0.018240,0,0
482,960,0,0.0,13.046,11.556,1.490,0.003,0.033,0.013,0.011,1.430,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001142,0.062585,0.018240,0,0
483,2880,0,0.1,22.291,20.403,1.888,0.010,0.154,0.118,0.094,1.511,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001141,0.062585,0.018235,0,0
484,2880,0,0.1,28.601,26.749,1.852,0.011,0.048,0.305,0.037,1.449,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001141,0.062585,0.018235,0,0
485,2880,0,0.1,25.964,24.159,1.805,0.015,0.049,0.299,0.036,1.405,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001125,0.062585,0.017975,0,0
486,2880,0,0.1,23.379,21.621,1.758,0.010,0.052,0.227,0.033,1.436,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001125,0.062585,0.017975,0,0
487,1920,0,0.1,19.341,17.884,1.457,0.007,0.045,0.026,0.022,1.356,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001125,0.062585,0.017975,0,0
488,2880,0,0.1,25.133,23.208,1.925,0.011,0.155,0.232,0.108,1.419,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001125,0.061711,0.018229,0,0
489,2880,0,0.1,30.373,28.610,1.763,0.011,0.049,0.279,0.034,1.390,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001140,0.061711,0.018478,0,0
490,960,0,0.0,21.849,20.339,1.510,0.004,0.027,0.092,0.014,1.373,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001141,0.061711,0.018493,0,0
491,1920,0,0.1,21.304,19.601,1.703,0.007,0.040,0.198,0.022,1.435,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001128,0.061711,0.018281,0,0
492,960,0,0.0,12.811,11.254,1.557,0.003,0.033,0.071,0.011,1.439,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001142,0.061711,0.018498,0,0
493,1920,0,0.1,19.974,18.386,1.588,0.007,0.041,0.029,0.022,1.489,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001142,0.061711,0.018498,0,0
494,2880,0,0.1,27.834,25.950,1.884,0.010,0.163,0.189,0.102,1.419,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001128,0.062585,0.018025,0,0
495,2880,0,0.1,31.159,29.380,1.779,0.010,0.050,0.272,0.033,1.414,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001142,0.062585,0.018255,0,0
496,960,0,0.0,22.670,21.134,1.536,0.004,0.029,0.093,0.011,1.399,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001143,0.062585,0.018260,0,0
497,1920,0,0.1,19.824,18.057,1.767,0.007,0.044,0.190,0.022,1.503,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001143,0.062585,0.018260,0,0
498,2880,0,0.1,27.246,25.540,1.706,0.010,0.054,0.136,0.036,1.469,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001145,0.062585,0.018289,0,0
499,2880,0,0.1,26.036,24.194,1.842,0.011,0.145,0.151,0.099,1.436,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001140,0.062585,0.018218,0,0
500,2880,0,0.1,30.486,28.657,1.829,0.011,0.049,0.275,0.034,1.460,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001140,0.062585,0.018218,0,0
501,960,0,0.0,22.023,20.471,1.552,0.004,0.028,0.090,0.011,1.419,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001141,0.062585,0.018225,0,0
502,1920,0,0.1,19.780,18.059,1.721,0.007,0.043,0.188,0.023,1.458,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001128,0.062585,0.018025,0,0
503,2880,0,0.1,27.377,25.583,1.794,0.011,0.053,0.179,0.032,1.519,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001140,0.062585,0.018218,0,0
504,2880,0,0.1,25.510,23.700,1.810,0.011,0.156,0.104,0.087,1.451,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001141,0.061711,0.018483,0,0
505,2880,0,0.1,30.890,29.018,1.872,0.011,0.050,0.280,0.033,1.498,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001141,0.061711,0.018487,0,0
506,960,0,0.0,22.444,20.858,1.586,0.003,0.030,0.091,0.012,1.449,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001140,0.061711,0.018476,0,0
507,1920,0,0.1,20.493,18.699,1.794,0.007,0.044,0.185,0.022,1.536,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001131,0.061711,0.018324,0,0
508,960,0,0.0,12.134,10.481,1.653,0.003,0.029,0.087,0.011,1.523,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001123,0.061711,0.018205,0,0
509,1920,0,0.1,20.260,18.608,1.652,0.007,0.041,0.111,0.022,1.471,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001108,0.061711,0.017961,0,0
510,960,0,0.0,11.741,10.225,1.516,0.004,0.029,0.013,0.011,1.459,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001108,0.061711,0.017961,0,0
511,1920,0,0.1,18.477,16.629,1.848,0.007,0.145,0.063,0.095,1.538,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001108,0.061711,0.017961,0,0
512,3840,0,0.1,34.019,31.946,2.073,0.013,0.069,0.389,0.048,1.553,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001093,0.061711,0.017712,0,0
513,2880,0,0.1,23.846,21.908,1.938,0.011,0.049,0.300,0.036,1.541,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001085,0.061711,0.017581,0,0
514,2880,0,0.1,26.699,24.861,1.838,0.010,0.054,0.174,0.033,1.567,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001093,0.061711,0.017712,0,0
515,2880,0,0.1,25.701,23.792,1.909,0.010,0.155,0.108,0.090,1.545,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001093,0.061129,0.017880,0,0
516,3840,0,0.1,32.536,30.485,2.051,0.015,0.062,0.383,0.043,1.548,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001116,0.061129,0.018257,0,0
517,2880,0,0.1,22.153,20.197,1.956,0.010,0.054,0.285,0.033,1.574,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001090,0.061129,0.017835,0,0
518,2880,0,0.1,22.257,20.433,1.824,0.011,0.054,0.138,0.036,1.585,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001084,0.061129,0.017729,0,0
519,1920,0,0.1,21.279,19.324,1.955,0.007,0.157,0.064,0.097,1.630,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001090,0.060923,0.017896,0,0
520,960,0,0.0,13.023,11.273,1.750,0.004,0.028,0.094,0.015,1.609,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001093,0.060923,0.017938,0,0
521,960,0,0.0,12.459,10.795,1.664,0.004,0.031,0.092,0.012,1.525,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001084,0.060923,0.017789,0,0
522,2880,0,0.1,33.196,31.182,2.014,0.010,0.052,0.293,0.032,1.625,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001090,0.060923,0.017896,0,0
523,2880,0,0.1,23.910,21.920,1.990,0.010,0.050,0.289,0.036,1.605,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001118,0.060923,0.018343,0,0
524,2880,0,0.1,23.605,21.773,1.832,0.011,0.055,0.101,0.038,1.627,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001116,0.060923,0.018318,0,0
525,2880,0,0.1,23.055,20.993,2.062,0.011,0.156,0.185,0.095,1.615,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001141,0.060890,0.018738,0,0
526,2880,0,0.1,31.364,29.420,1.944,0.011,0.052,0.277,0.033,1.570,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001114,0.060890,0.018302,0,0
527,960,0,0.0,23.023,21.347,1.676,0.004,0.030,0.090,0.011,1.541,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001116,0.060890,0.018328,0,0
528,2880,0,0.1,22.694,20.776,1.918,0.010,0.050,0.270,0.033,1.553,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001079,0.060890,0.017720,0,0
529,2880,0,0.1,22.673,20.863,1.810,0.010,0.051,0.059,0.033,1.655,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001084,0.060890,0.017798,0,0
530,2880,0,0.1,22.292,20.151,2.141,0.010,0.154,0.223,0.109,1.643,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001060,0.060596,0.017490,0,0
531,2880,0,0.1,30.177,28.162,2.015,0.011,0.052,0.254,0.033,1.665,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001060,0.060596,0.017490,0,0
532,960,0,0.0,21.938,20.162,1.776,0.003,0.034,0.087,0.011,1.640,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001065,0.060596,0.017579,0,0
533,2880,0,0.1,22.227,20.231,1.996,0.010,0.055,0.234,0.034,1.662,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001105,0.060596,0.018232,0,0
534,1920,0,0.1,19.408,17.651,1.757,0.007,0.046,0.026,0.022,1.656,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001105,0.060596,0.018232,0,0
535,2880,0,0.1,27.084,24.979,2.105,0.010,0.159,0.171,0.100,1.664,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001083,0.060596,0.017877,0,0
536,3840,0,0.1,32.461,30.312,2.149,0.014,0.061,0.330,0.044,1.700,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001073,0.060596,0.017707,0,0
537,1920,0,0.1,19.942,18.027,1.915,0.008,0.045,0.179,0.023,1.659,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001073,0.060596,0.017707,0,0
538,960,0,0.0,12.713,10.924,1.789,0.003,0.030,0.090,0.012,1.654,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001073,0.060596,0.017707,0,0
539,1920,0,0.1,20.625,18.829,1.796,0.007,0.042,0.046,0.022,1.679,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001073,0.060596,0.017707,0,0
540,960,0,0.0,12.338,10.598,1.740,0.003,0.031,0.012,0.015,1.679,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001073,0.060596,0.017707,0,0
541,1920,0,0.1,20.056,17.997,2.059,0.007,0.151,0.132,0.099,1.670,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001086,0.060890,0.017838,0,0
542,960,0,0.0,11.875,10.050,1.825,0.003,0.033,0.093,0.011,1.685,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001083,0.060890,0.017791,0,0
543,2880,0,0.1,28.394,26.279,2.115,0.010,0.051,0.281,0.032,1.739,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001106,0.060890,0.018157,0,0
544,2880,0,0.1,28.626,26.625,2.001,0.011,0.050,0.267,0.033,1.640,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001141,0.060890,0.018743,0,0
545,2880,0,0.1,28.056,26.155,1.901,0.010,0.055,0.097,0.037,1.702,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001150,0.060890,0.018883,0,0
546,2880,0,0.1,28.104,25.912,2.192,0.011,0.154,0.194,0.098,1.735,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001152,0.060890,0.018928,0,0
547,3840,0,0.1,34.702,32.420,2.282,0.013,0.069,0.395,0.043,1.761,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001164,0.060890,0.019119,0,0
548,2880,0,0.1,24.442,22.303,2.139,0.011,0.051,0.285,0.037,1.754,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001155,0.060890,0.018966,0,0
549,2880,0,0.1,23.719,21.834,1.885,0.010,0.056,0.047,0.037,1.735,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001155,0.060890,0.018966,0,0
550,2880,0,0.1,23.193,20.932,2.261,0.010,0.163,0.237,0.112,1.738,100.0,95952.0,960.0,40.4,96287.4,2382.0,0.001152,0.060890,0.018928,0,0
