# platform=macos kernel=darwin host=gyeongjinui-MacBookAir-3.local device=unknown git_commit=40af12c sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf,noise_floor,ref_peak,noise_ratio,sync_lost,beat_missed
446,2880,0,0.1,31.282,28.840,2.442,0.011,0.056,0.275,0.042,2.058,100.0,96047.8,960.0,45.1,96047.5,2130.0,0.000229,0.065372,0.003505,0,0
447,960,0,0.0,23.353,21.255,2.098,0.003,0.027,0.089,0.016,1.963,100.0,96047.8,960.0,45.1,96047.5,2130.0,0.000227,0.065372,0.003473,0,0
448,2880,0,0.1,24.227,21.962,2.265,0.010,0.048,0.189,0.045,1.972,100.0,96047.8,960.0,45.1,96047.5,2130.0,0.000220,0.065372,0.003360,0,0
449,2880,0,0.1,23.674,21.368,2.306,0.011,0.142,0.064,0.097,1.992,100.0,96047.8,960.0,45.1,96047.5,2130.0,0.000225,0.065856,0.003412,0,0
450,2880,0,0.1,28.803,27.331,1.472,0.011,0.048,0.257,0.042,1.113,100.1,96143.5,960.0,45.1,96047.5,2130.0,0.000235,0.065856,0.003575,0,0
451,2880,0,0.1,21.438,20.143,1.295,0.010,0.046,0.244,0.043,0.951,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000238,0.065856,0.003618,0,0
452,1920,0,0.1,13.742,12.535,1.207,0.007,0.038,0.164,0.041,0.957,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000238,0.065856,0.003609,0,0
453,1920,0,0.1,15.814,14.703,1.111,0.007,0.039,0.076,0.027,0.961,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000232,0.065856,0.003518,0,0
454,1920,0,0.1,18.591,17.400,1.191,0.007,0.123,0.026,0.030,1.005,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000232,0.065856,0.003518,0,0
455,2880,0,0.1,21.675,20.257,1.418,0.010,0.046,0.237,0.097,1.027,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000238,0.065856,0.003609,0,0
456,2880,0,0.1,22.459,21.097,1.362,0.011,0.048,0.245,0.043,1.015,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000238,0.065856,0.003609,0,0
457,1920,0,0.1,15.975,14.747,1.228,0.007,0.039,0.164,0.030,0.988,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000228,0.065856,0.003468,0,0
458,1920,0,0.1,19.402,18.164,1.238,0.007,0.039,0.121,0.029,1.042,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000225,0.065856,0.003415,0,0
459,2880,0,0.1,22.587,21.219,1.368,0.010,0.142,0.063,0.110,1.043,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000228,0.065856,0.003468,0,0
460,2880,0,0.1,23.388,21.931,1.457,0.011,0.049,0.280,0.042,1.075,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000240,0.065856,0.003642,0,0
461,1920,0,0.1,16.789,15.521,1.268,0.006,0.038,0.183,0.030,1.010,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000242,0.065856,0.003681,0,0
462,1920,0,0.1,19.867,18.543,1.324,0.007,0.038,0.189,0.032,1.057,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000243,0.065856,0.003686,0,0
463,960,0,0.0,11.031,9.847,1.184,0.004,0.025,0.096,0.017,1.042,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000239,0.065856,0.003622,0,0
464,1920,0,0.1,15.201,14.022,1.179,0.007,0.039,0.083,0.030,1.019,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000238,0.065856,0.003609,0,0
465,1920,0,0.1,18.154,16.883,1.271,0.007,0.132,0.026,0.030,1.076,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000238,0.065856,0.003609,0,0
466,2880,0,0.1,21.540,20.063,1.477,0.011,0.047,0.262,0.094,1.062,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000237,0.065525,0.003621,0,0
467,2880,0,0.1,21.906,20.465,1.441,0.011,0.049,0.270,0.041,1.070,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000235,0.065525,0.003591,0,0
468,1920,0,0.1,16.070,14.713,1.357,0.007,0.043,0.187,0.030,1.089,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000222,0.065525,0.003383,0,0
469,1920,0,0.1,18.799,17.535,1.264,0.007,0.042,0.118,0.037,1.060,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000217,0.065525,0.003310,0,0
470,2880,0,0.1,22.701,21.282,1.419,0.010,0.141,0.076,0.099,1.093,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000219,0.065272,0.003353,0,0
471,2880,0,0.1,22.784,21.281,1.503,0.011,0.048,0.278,0.046,1.120,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000234,0.065272,0.003581,0,0
472,1920,0,0.1,15.162,13.855,1.307,0.007,0.038,0.177,0.029,1.056,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000229,0.065272,0.003507,0,0
473,1920,0,0.1,18.491,17.160,1.331,0.007,0.038,0.186,0.031,1.069,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000234,0.065272,0.003581,0,0
474,2880,0,0.1,21.400,20.040,1.360,0.011,0.053,0.172,0.046,1.077,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000225,0.065272,0.003451,0,0
475,1920,0,0.1,13.451,12.128,1.323,0.007,0.135,0.030,0.029,1.122,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000225,0.065272,0.003451,0,0
476,1920,0,0.1,15.670,14.242,1.428,0.007,0.037,0.187,0.085,1.112,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000226,0.065272,0.003456,0,0
477,2880,0,0.1,25.053,23.547,1.506,0.010,0.050,0.308,0.043,1.094,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000230,0.065272,0.003519,0,0
478,1920,0,0.1,17.304,15.906,1.398,0.007,0.042,0.195,0.034,1.119,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000223,0.065272,0.003418,0,0
479,1920,0,0.1,19.520,18.117,1.403,0.007,0.043,0.195,0.030,1.127,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000221,0.065272,0.003389,0,0
480,2880,0,0.1,21.547,20.168,1.379,0.010,0.139,0.056,0.041,1.131,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000222,0.065272,0.003403,0,0
481,1920,0,0.1,13.150,11.724,1.426,0.007,0.038,0.145,0.087,1.149,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000229,0.065756,0.003488,0,0
482,2880,0,0.1,22.288,20.749,1.539,0.011,0.048,0.284,0.048,1.147,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000231,0.065756,0.003507,0,0
483,1920,0,0.1,14.171,12.727,1.444,0.007,0.046,0.194,0.030,1.167,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000229,0.065756,0.003488,0,0
484,1920,0,0.1,16.564,15.152,1.412,0.007,0.045,0.184,0.029,1.145,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000230,0.065756,0.003493,0,0
485,1920,0,0.1,19.413,18.095,1.318,0.008,0.040,0.075,0.031,1.163,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000230,0.065756,0.003494,0,0
486,1920,0,0.1,20.766,19.405,1.361,0.007,0.129,0.030,0.029,1.166,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000230,0.065756,0.003494,0,0
487,960,0,0.0,12.101,10.748,1.353,0.004,0.028,0.079,0.079,1.163,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000231,0.066852,0.003450,0,0
488,2880,0,0.1,21.904,20.404,1.500,0.011,0.052,0.273,0.042,1.122,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000233,0.066852,0.003491,0,0
489,1920,0,0.1,17.036,13.629,3.407,0.007,0.038,0.177,2.003,1.182,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000233,0.066852,0.003482,0,0
490,1920,0,0.1,21.013,19.585,1.428,0.007,0.041,0.191,0.023,1.165,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000225,0.066852,0.003366,0,0
491,960,0,0.0,12.233,10.973,1.260,0.004,0.028,0.097,0.011,1.120,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000223,0.066852,0.003334,0,0
492,1920,0,0.1,13.790,12.544,1.246,0.006,0.039,0.046,0.021,1.132,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000223,0.066852,0.003329,0,0
493,1920,0,0.1,15.388,14.017,1.371,0.007,0.124,0.051,0.076,1.113,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000223,0.066852,0.003335,0,0
494,2880,0,0.1,23.323,21.835,1.488,0.010,0.049,0.278,0.032,1.119,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000234,0.066852,0.003501,0,0
495,1920,0,0.1,14.941,13.507,1.434,0.007,0.038,0.185,0.022,1.182,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000234,0.066852,0.003501,0,0
496,1920,0,0.1,17.159,15.751,1.408,0.007,0.040,0.193,0.023,1.144,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000240,0.066852,0.003589,0,0
497,1920,0,0.1,19.547,18.172,1.375,0.007,0.041,0.165,0.022,1.140,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000240,0.066852,0.003589,0,0
498,1920,0,0.1,20.878,19.634,1.244,0.007,0.039,0.026,0.021,1.151,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000240,0.066852,0.003589,0,0
499,960,0,0.0,12.156,10.864,1.292,0.004,0.112,0.013,0.010,1.153,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000240,0.066852,0.003589,0,0
500,1920,0,0.1,14.033,12.590,1.443,0.007,0.039,0.177,0.077,1.142,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000243,0.066522,0.003650,0,0
501,2880,0,0.1,23.394,21.859,1.535,0.010,0.048,0.273,0.033,1.170,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000246,0.066522,0.003702,0,0
502,1920,0,0.1,15.023,13.625,1.398,0.006,0.038,0.182,0.023,1.149,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000240,0.066522,0.003607,0,0
503,1920,0,0.1,17.376,15.935,1.441,0.007,0.039,0.192,0.023,1.179,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000225,0.066522,0.003389,0,0
504,1920,0,0.1,19.002,17.709,1.293,0.007,0.041,0.044,0.022,1.179,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000227,0.066522,0.003407,0,0
505,2880,0,0.1,22.440,20.889,1.551,0.010,0.139,0.145,0.093,1.163,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000241,0.066522,0.003625,0,0
506,2880,0,0.1,21.548,19.953,1.595,0.011,0.051,0.321,0.033,1.178,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000243,0.066522,0.003650,0,0
507,1920,0,0.1,13.206,11.781,1.425,0.007,0.038,0.187,0.021,1.171,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000239,0.066522,0.003598,0,0
508,1920,0,0.1,14.922,13.486,1.436,0.006,0.038,0.196,0.021,1.173,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000233,0.066522,0.003496,0,0
509,1920,0,0.1,16.444,15.098,1.346,0.006,0.040,0.084,0.022,1.189,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000227,0.066522,0.003408,0,0
510,1920,0,0.1,18.016,16.651,1.365,0.006,0.127,0.025,0.022,1.184,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000227,0.066522,0.003408,0,0
511,1920,0,0.1,19.509,17.895,1.614,0.007,0.171,0.172,0.076,1.188,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000227,0.066522,0.003417,0,0
512,2880,0,0.1,28.108,26.553,1.555,0.010,0.048,0.272,0.033,1.192,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000227,0.066522,0.003408,0,0
513,1920,0,0.1,19.481,18.033,1.448,0.006,0.039,0.183,0.022,1.196,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000223,0.066522,0.003350,0,0
514,1920,0,0.1,20.753,19.299,1.454,0.006,0.039,0.183,0.028,1.197,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000214,0.066522,0.003220,0,0
515,960,0,0.0,12.008,10.740,1.268,0.003,0.027,0.028,0.013,1.197,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000214,0.066522,0.003220,0,0
516,1920,0,0.1,13.322,11.927,1.395,0.007,0.134,0.025,0.022,1.206,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000214,0.066522,0.003220,0,0
517,1920,0,0.1,13.996,12.518,1.478,0.007,0.038,0.136,0.082,1.214,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000220,0.065272,0.003369,0,0
518,2880,0,0.1,23.195,21.539,1.656,0.010,0.050,0.277,0.034,1.284,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000221,0.065272,0.003389,0,0
519,1920,0,0.1,15.754,14.216,1.538,0.007,0.040,0.185,0.023,1.281,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000220,0.065272,0.003371,0,0
520,1920,0,0.1,19.065,17.508,1.557,0.007,0.041,0.184,0.023,1.301,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000223,0.065272,0.003420,0,0
521,2880,0,0.1,21.773,20.292,1.481,0.011,0.050,0.089,0.037,1.294,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000223,0.065272,0.003420,0,0
522,1920,0,0.1,14.501,12.717,1.784,0.007,0.156,0.100,0.089,1.429,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000228,0.064574,0.003526,0,0
523,2880,0,0.1,25.001,23.341,1.660,0.011,0.051,0.260,0.034,1.303,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000231,0.064574,0.003582,0,0
524,1920,0,0.1,16.924,15.366,1.558,0.007,0.041,0.179,0.023,1.308,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000228,0.064574,0.003535,0,0
525,1920,0,0.1,19.915,18.353,1.562,0.007,0.040,0.179,0.022,1.312,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000226,0.064574,0.003496,0,0
526,2880,0,0.1,22.013,20.471,1.542,0.011,0.050,0.131,0.033,1.317,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000224,0.064574,0.003472,0,0
527,1920,0,0.1,13.463,11.861,1.602,0.007,0.135,0.059,0.087,1.313,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000228,0.064196,0.003556,0,0
528,2880,0,0.1,23.295,21.600,1.695,0.010,0.051,0.269,0.039,1.325,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000243,0.064196,0.003778,0,0
529,1920,0,0.1,14.684,13.132,1.552,0.007,0.040,0.178,0.026,1.300,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000243,0.064196,0.003785,0,0
530,1920,0,0.1,17.121,15.591,1.530,0.007,0.040,0.173,0.023,1.286,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000243,0.064196,0.003785,0,0
531,1920,0,0.1,20.059,18.353,1.706,0.007,0.047,0.170,0.026,1.455,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000243,0.064196,0.003785,0,0
532,960,0,0.0,11.542,10.043,1.499,0.004,0.031,0.014,0.013,1.437,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000243,0.064196,0.003785,0,0
533,1920,0,0.1,24.781,23.235,1.546,0.007,0.135,0.027,0.024,1.352,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000243,0.064196,0.003785,0,0
534,1920,0,0.1,18.159,16.379,1.780,0.007,0.040,0.169,0.109,1.453,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000253,0.063113,0.004011,0,0
535,2880,0,0.1,28.515,26.775,1.740,0.011,0.054,0.259,0.033,1.383,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000260,0.063113,0.004112,0,0
536,1920,0,0.1,21.130,19.519,1.611,0.006,0.041,0.184,0.023,1.356,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000245,0.063113,0.003878,0,0
537,960,0,0.0,12.612,11.108,1.504,0.003,0.028,0.087,0.011,1.375,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000235,0.063113,0.003717,0,0
538,1920,0,0.1,16.156,14.487,1.669,0.008,0.041,0.124,0.023,1.473,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000230,0.063113,0.003637,0,0
539,1920,0,0.1,18.722,17.080,1.642,0.007,0.138,0.028,0.022,1.446,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000230,0.063113,0.003637,0,0
540,1920,0,0.1,20.729,19.069,1.660,0.007,0.038,0.140,0.087,1.388,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000236,0.062538,0.003780,0,0
541,960,0,0.0,12.245,10.715,1.530,0.003,0.028,0.088,0.015,1.395,100.1,96143.5,960.0,44.6,96475.2,2165.0,0.000236,0.062538,0.003780,0,0
542,2880,0,0.1,22.259,20.478,1.781,0.010,0.051,0.272,0.033,1.415,100.0,96000.0,960.0,44.6,96475.2,2165.0,0.000236,0.062538,0.003780,0,0
543,1920,0,0.1,14.815,13.152,1.663,0.007,0.047,0.178,0.022,1.408,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000240,0.062538,0.003845,0,0
544,1920,0,0.1,17.196,15.612,1.584,0.008,0.040,0.147,0.022,1.367,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000243,0.062538,0.003886,0,0
545,1920,0,0.1,18.843,17.334,1.509,0.007,0.040,0.030,0.022,1.410,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000243,0.062538,0.003886,0,0
546,1920,0,0.1,20.641,18.909,1.732,0.007,0.141,0.092,0.087,1.405,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000249,0.062538,0.003974,0,0
547,960,0,0.0,12.156,10.627,1.529,0.003,0.028,0.087,0.014,1.396,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000249,0.062538,0.003974,0,0
548,1920,0,0.1,21.543,19.899,1.644,0.006,0.039,0.182,0.033,1.382,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000246,0.062538,0.003931,0,0
549,960,0,0.0,12.996,11.517,1.479,0.003,0.028,0.086,0.014,1.348,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000246,0.062538,0.003931,0,0
550,1920,0,0.1,15.304,13.612,1.692,0.007,0.041,0.177,0.027,1.440,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000236,0.062538,0.003771,0,0
551,1920,0,0.1,16.941,15.255,1.686,0.007,0.044,0.184,0.026,1.424,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000219,0.062538,0.003507,0,0
552,1920,0,0.1,18.908,17.371,1.537,0.006,0.041,0.046,0.022,1.421,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000219,0.062538,0.003507,0,0
553,1920,0,0.1,21.141,19.383,1.758,0.007,0.148,0.055,0.090,1.457,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000220,0.061618,0.003570,0,0
554,960,0,0.0,12.697,11.133,1.564,0.003,0.027,0.094,0.011,1.428,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000231,0.061618,0.003750,0,0
555,960,0,0.0,11.742,10.234,1.508,0.004,0.029,0.086,0.012,1.377,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000231,0.061618,0.003750,0,0
556,1920,0,0.1,23.138,21.499,1.639,0.007,0.041,0.172,0.025,1.392,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000231,0.061618,0.003750,0,0
557,1920,0,0.1,13.980,12.330,1.650,0.007,0.040,0.177,0.028,1.398,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000229,0.061618,0.003718,0,0
558,1920,0,0.1,15.231,13.600,1.631,0.008,0.040,0.172,0.022,1.389,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000236,0.061618,0.003824,0,0
559,1920,0,0.1,17.916,16.326,1.590,0.007,0.043,0.078,0.022,1.440,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000239,0.061618,0.003879,0,0
560,1920,0,0.1,18.992,17.403,1.589,0.007,0.136,0.026,0.023,1.397,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000239,0.061618,0.003879,0,0
561,2880,0,0.1,21.191,19.320,1.871,0.010,0.051,0.247,0.091,1.472,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000249,0.062538,0.003978,0,0
562,1920,0,0.1,21.505,19.789,1.716,0.007,0.041,0.173,0.023,1.472,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000251,0.062538,0.004015,0,0
563,960,0,0.0,13.017,11.488,1.529,0.003,0.029,0.087,0.014,1.396,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000251,0.062538,0.004013,0,0
564,1920,0,0.1,15.709,13.959,1.750,0.007,0.045,0.179,0.033,1.485,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000233,0.062538,0.003723,0,0
565,1920,0,0.1,18.261,16.574,1.687,0.007,0.040,0.116,0.023,1.501,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000228,0.062538,0.003648,0,0
566,1920,0,0.1,20.359,18.745,1.614,0.007,0.137,0.026,0.023,1.421,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000228,0.062538,0.003648,0,0
567,960,0,0.0,11.913,10.345,1.568,0.004,0.027,0.043,0.070,1.424,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000233,0.062538,0.003720,0,0
568,1920,0,0.1,20.573,18.861,1.712,0.006,0.040,0.173,0.023,1.470,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000241,0.062538,0.003862,0,0
569,960,0,0.0,12.173,10.555,1.618,0.004,0.029,0.082,0.011,1.492,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000251,0.062538,0.004013,0,0
570,1920,0,0.1,14.791,13.080,1.711,0.007,0.044,0.171,0.022,1.466,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000251,0.062538,0.004013,0,0
571,1920,0,0.1,17.398,15.723,1.675,0.008,0.041,0.165,0.022,1.439,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000251,0.062538,0.004015,0,0
572,1920,0,0.1,18.660,16.984,1.676,0.007,0.042,0.146,0.023,1.458,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000253,0.062538,0.004047,0,0
573,1920,0,0.1,19.603,17.962,1.641,0.007,0.048,0.026,0.026,1.534,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000253,0.062538,0.004047,0,0
574,1920,0,0.1,21.151,19.305,1.846,0.007,0.142,0.082,0.085,1.530,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000259,0.061618,0.004199,0,0
575,960,0,0.0,12.724,11.096,1.628,0.003,0.029,0.083,0.014,1.499,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000260,0.061618,0.004213,0,0
576,2880,0,0.1,22.069,20.226,1.843,0.010,0.055,0.247,0.033,1.497,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000259,0.061618,0.004199,0,0
577,1920,0,0.1,14.333,12.577,1.756,0.007,0.041,0.168,0.022,1.518,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000244,0.061618,0.003968,0,0
578,1920,0,0.1,16.122,14.327,1.795,0.007,0.040,0.183,0.023,1.542,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000233,0.061618,0.003788,0,0
579,1920,0,0.1,18.095,16.440,1.655,0.011,0.042,0.039,0.022,1.540,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000233,0.061618,0.003788,0,0
580,1920,0,0.1,20.972,19.139,1.833,0.007,0.141,0.060,0.079,1.545,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000236,0.061618,0.003836,0,0
581,960,0,0.0,12.604,10.951,1.653,0.003,0.033,0.102,0.011,1.504,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000243,0.061618,0.003946,0,0
582,1920,0,0.1,21.762,20.003,1.759,0.007,0.044,0.197,0.023,1.487,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000244,0.061618,0.003968,0,0
583,960,0,0.0,13.379,11.749,1.630,0.003,0.030,0.096,0.012,1.489,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000249,0.061618,0.004040,0,0
584,1920,0,0.1,16.210,14.344,1.866,0.007,0.046,0.198,0.027,1.588,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000251,0.061618,0.004073,0,0
585,1920,0,0.1,18.962,17.145,1.817,0.008,0.041,0.193,0.022,1.553,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000253,0.061618,0.004108,0,0
586,1920,0,0.1,21.722,20.008,1.714,0.007,0.043,0.081,0.025,1.557,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000256,0.061618,0.004151,0,0
587,960,0,0.0,13.311,11.709,1.602,0.003,0.034,0.013,0.011,1.541,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000256,0.061618,0.004151,0,0
588,1920,0,0.1,15.782,13.889,1.893,0.007,0.143,0.095,0.084,1.564,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000266,0.060985,0.004369,0,0
589,2880,0,0.1,25.893,23.912,1.981,0.010,0.052,0.295,0.040,1.584,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000269,0.060985,0.004408,0,0
590,1920,0,0.1,18.683,16.856,1.827,0.007,0.044,0.194,0.033,1.549,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000269,0.060985,0.004408,0,0
591,2880,0,0.1,23.784,21.742,2.042,0.011,0.054,0.318,0.035,1.622,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000239,0.060985,0.003911,0,0
592,1920,0,0.1,17.160,15.482,1.678,0.007,0.042,0.047,0.023,1.558,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000238,0.060985,0.003905,0,0
593,1920,0,0.1,20.019,18.110,1.909,0.008,0.148,0.068,0.097,1.587,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000243,0.060814,0.003992,0,0
594,2880,0,0.1,30.773,28.871,1.902,0.011,0.050,0.287,0.034,1.520,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000250,0.060814,0.004115,0,0
595,960,0,0.0,22.434,20.748,1.686,0.003,0.028,0.098,0.012,1.544,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000252,0.060814,0.004143,0,0
596,1920,0,0.1,15.632,13.765,1.867,0.007,0.040,0.204,0.030,1.586,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000250,0.060814,0.004115,0,0
597,1920,0,0.1,18.551,16.661,1.890,0.007,0.041,0.206,0.022,1.614,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000250,0.060814,0.004115,0,0
598,2880,0,0.1,22.060,20.267,1.793,0.010,0.055,0.102,0.032,1.593,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000250,0.060814,0.004115,0,0
599,1920,0,0.1,14.112,12.255,1.857,0.006,0.141,0.096,0.075,1.537,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000260,0.060728,0.004285,0,0
600,2880,0,0.1,24.551,22.493,2.058,0.010,0.052,0.302,0.047,1.647,100.0,96000.0,960.0,45.7,95856.9,2097.0,0.000260,0.060728,0.004285,0,0
